cmd_path,cmd_sweep_0,cmd_sweep_1,base_dac_y,base_dac_x,max_cross_x_index,max_cross_y_index,max_cross_x,max_cross_y,fit_x,fit_y,dac_y_at_max_cross,dac_x_at_max_cross
RECAL 1 4 10 17 17 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2267 64 4 80,-2326,2042,17,15,-240262,-242257,-2267,2111,-2266,2110
RECAL 1 4 10 18 18 42,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2270 64 4 80,-2327,2645,17,14,-247143,-250584,-2270,2715,-2271,2713
RECAL 1 4 11 1 1 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2414 64 4 80,2344,-2733,15,17,-242696,-245963,2414,-2674,2412,-2673
RECAL 1 4 11 2 2 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2338 64 4 80,2269,-2128,15,17,-232520,-232770,2338,-2066,2337,-2068
RECAL 1 4 11 3 3 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2407 64 4 80,2338,-1244,17,17,-230281,-230419,2407,-1178,2406,-1176
RECAL 1 4 11 4 4 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2318 64 4 80,2249,1182,16,17,-231919,-231943,2318,1244,2317,1246
RECAL 1 4 11 5 5 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2395 64 4 80,2326,2037,16,17,-234272,-234339,2395,2103,2394,2101
RECAL 1 4 11 6 6 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2379 64 4 80,2310,2633,17,17,-240785,-243231,2379,2702,2378,2701
RECAL 1 4 11 7 7 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 898 64 4 80,830,2591,18,17,-239965,-246388,897.9,2662,898,2663
RECAL 1 4 11 8 8 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 940 64 4 80,876,1983,18,16,-232870,-235338,939.6,2053,940,2055
RECAL 1 4 11 9 9 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 681 64 4 80,614,1108,16,17,-233667,-233666,681,1171,682,1172
RECAL 1 4 11 10 10 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 953 64 4 80,886,-1326,16,17,-237235,-237233,952.9,-1263,954,-1262
RECAL 1 4 11 11 11 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 717 64 4 80,650,-2175,16,17,-235766,-235796,717.4,-2112,718,-2111
RECAL 1 4 11 12 12 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 987 64 4 80,917,-2767,15,17,-243115,-244607,986.6,-2705,985,-2707
RECAL 1 4 11 13 13 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2034 64 4 80,-2094,-2736,16,15,-242399,-242436,-2034,-2670,-2034,-2672
RECAL 1 4 11 14 14 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2125 64 4 80,-2185,-2127,16,15,-239580,-239583,-2125,-2065,-2125,-2063
RECAL 1 4 11 15 15 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2025 64 4 80,-2086,-1245,15,15,-235749,-236182,-2025,-1185,-2026,-1185
RECAL 1 4 11 16 16 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2131 64 4 80,-2192,1185,15,15,-234802,-235099,-2131,1245,-2132,1245
RECAL 1 4 11 17 17 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2036 64 4 80,-2098,2028,16,15,-236990,-237061,-2036,2094,-2038,2092
RECAL 1 4 11 18 18 43,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2063 64 4 80,-2124,2628,17,15,-243038,-245277,-2063,2697,-2064,2696
RECAL 1 4 12 1 1 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2308 64 4 80,2242,-2773,15,17,-240846,-241116,2308,-2709,2310,-2713
RECAL 1 4 12 2 2 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2218 64 4 80,2152,-2163,16,17,-236847,-236941,2218,-2101,2220,-2099
RECAL 1 4 12 3 3 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2219 64 4 80,2152,-1298,16,17,-238136,-238178,2219,-1234,2220,-1234
RECAL 1 4 12 4 4 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2243 64 4 80,2177,1151,18,16,-241649,-242912,2243,1222,2241,1223
RECAL 1 4 12 5 5 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2301 64 4 80,2235,2023,18,16,-237823,-240927,2301,2093,2299,2095
RECAL 1 4 12 6 6 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2330 64 4 80,2264,2634,18,17,-248376,-253043,2330,2702,2332,2706
RECAL 1 4 12 7 7 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 784 64 4 80,722,2672,16,15,-247216,-247240,783.9,2736,782,2736
RECAL 1 4 12 8 8 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 679 64 4 80,618,2068,17,15,-238702,-240184,678.6,2136,678,2136
RECAL 1 4 12 9 9 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 378 64 4 80,321,1234,17,14,-238504,-238902,378.3,1302,377,1302
RECAL 1 4 12 10 10 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 253 64 4 80,200,-1214,16,13,-236728,-236731,253.1,-1149,252,-1150
RECAL 1 4 12 11 11 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 193 64 4 80,140,-2110,14,14,-238269,-240890,192.6,-2052,196,-2054
RECAL 1 4 12 12 12 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 703 64 4 80,642,-2735,16,15,-241303,-241317,702.7,-2668,702,-2671
RECAL 1 4 12 13 13 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2114 64 4 80,-2173,-2759,15,15,-242126,-243668,-2114,-2698,-2113,-2699
RECAL 1 4 12 14 14 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2203 64 4 80,-2261,-2153,16,15,-239989,-240059,-2203,-2090,-2201,-2089
RECAL 1 4 12 15 15 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2201 64 4 80,-2260,-1274,15,15,-240184,-240739,-2201,-1215,-2200,-1214
RECAL 1 4 12 16 16 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2181 64 4 80,-2239,1167,16,14,-240180,-240257,-2181,1232,-2183,1231
RECAL 1 4 12 17 17 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2113 64 4 80,-2172,2023,18,15,-244251,-250806,-2113,2097,-2112,2095
RECAL 1 4 12 18 18 44,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2093 64 4 80,-2151,2633,18,14,-254449,-261978,-2093,2704,-2095,2705
RECAL 1 4 13 1 1 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2411 64 4 80,2345,-2718,15,17,-236509,-239821,2411,-2658,2413,-2658
RECAL 1 4 13 2 2 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2333 64 4 80,2265,-2123,14,17,-233341,-237627,2333,-2067,2333,-2067
RECAL 1 4 13 3 3 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2334 64 4 80,2266,-1273,15,17,-233263,-234015,2334,-1215,2334,-1213
RECAL 1 4 13 4 4 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2335 64 4 80,2269,1149,16,17,-231423,-231513,2335,1213,2337,1213
RECAL 1 4 13 5 5 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2414 64 4 80,2346,2000,17,17,-232138,-232909,2414,2067,2414,2068
RECAL 1 4 13 6 6 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2409 64 4 80,2341,2593,17,17,-237865,-240478,2409,2662,2409,2661
RECAL 1 4 13 7 7 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1011 64 4 80,949,2623,17,16,-232641,-233690,1011,2689,1013,2691
RECAL 1 4 13 8 8 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1013 64 4 80,953,2032,18,15,-235424,-238620,1013,2102,1013,2104
RECAL 1 4 13 9 9 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 788 64 4 80,728,1211,16,15,-231309,-231313,787.8,1274,788,1275
RECAL 1 4 13 10 10 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 779 64 4 80,721,-1198,13,14,-234487,-236915,778.8,-1144,777,-1146
RECAL 1 4 13 11 11 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 797 64 4 80,738,-2088,15,15,-237990,-238261,796.9,-2026,798,-2028
RECAL 1 4 13 12 12 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1002 64 4 80,941,-2682,14,15,-239588,-246536,1002,-2624,1001,-2626
RECAL 1 4 13 13 13 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1993 64 4 80,-2052,-2706,13,15,-236261,-248133,-1993,-2651,-1992,-2654
RECAL 1 4 13 14 14 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2075 64 4 80,-2132,-2121,14,14,-233766,-236467,-2075,-2063,-2076,-2065
RECAL 1 4 13 15 15 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2075 64 4 80,-2132,-1275,17,14,-230870,-231072,-2075,-1208,-2076,-1207
RECAL 1 4 13 16 16 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2074 64 4 80,-2131,1144,17,14,-229041,-229819,-2074,1214,-2075,1212
RECAL 1 4 13 17 17 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1980 64 4 80,-2037,1994,18,14,-230457,-234926,-1980,2066,-1981,2066
RECAL 1 4 13 18 18 45,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1992 64 4 80,-2050,2585,19,14,-233054,-246317,-1992,2659,-1994,2661
RECAL 1 4 14 1 1 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2325 64 4 80,2258,-2751,14,17,-238467,-245781,2325,-2694,2326,-2695
RECAL 1 4 14 2 2 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2326 64 4 80,2258,-2147,14,17,-235973,-239031,2326,-2089,2326,-2091
RECAL 1 4 14 3 3 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2333 64 4 80,2264,-1282,16,17,-233618,-233627,2333,-1217,2332,-1218
RECAL 1 4 14 4 4 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2278 64 4 80,2210,1175,15,17,-234530,-234700,2278,1236,2278,1235
RECAL 1 4 14 5 5 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2322 64 4 80,2255,2036,16,17,-235657,-235687,2322,2101,2323,2100
RECAL 1 4 14 6 6 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2334 64 4 80,2267,2640,16,17,-240381,-240434,2334,2703,2335,2704
RECAL 1 4 14 7 7 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 766 64 4 80,704,2667,16,15,-242545,-242557,765.8,2732,764,2731
RECAL 1 4 14 8 8 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 720 64 4 80,660,2077,16,15,-236368,-236370,719.6,2139,720,2141
RECAL 1 4 14 9 9 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 533 64 4 80,479,1233,18,14,-234946,-236083,533.4,1304,535,1305
RECAL 1 4 14 10 10 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 741 64 4 80,680,-1199,14,15,-234238,-235291,741.4,-1142,740,-1143
RECAL 1 4 14 11 11 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 728 64 4 80,665,-2100,14,16,-239099,-244445,728,-2045,729,-2044
RECAL 1 4 14 12 12 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 737 64 4 80,677,-2721,16,15,-242838,-242914,736.7,-2657,737,-2657
RECAL 1 4 14 13 13 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2105 64 4 80,-2164,-2747,14,15,-242605,-251342,-2105,-2691,-2104,-2691
RECAL 1 4 14 14 14 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2098 64 4 80,-2157,-2157,17,15,-241028,-241286,-2098,-2091,-2097,-2089
RECAL 1 4 14 15 15 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2092 64 4 80,-2151,-1284,16,15,-239714,-239727,-2092,-1222,-2091,-1220
RECAL 1 4 14 16 16 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2149 64 4 80,-2207,1164,17,15,-244867,-245385,-2149,1232,-2147,1232
RECAL 1 4 14 17 17 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2102 64 4 80,-2160,2033,16,14,-246380,-246441,-2102,2094,-2104,2097
RECAL 1 4 14 18 18 46,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2096 64 4 80,-2155,2625,18,15,-247967,-254702,-2096,2696,-2095,2697
RECAL 1 4 15 1 1 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2197 64 4 80,2137,-2649,15,15,-249305,-253118,2197,-2593,2197,-2589
RECAL 1 4 15 2 2 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2200 64 4 80,2138,-2062,15,16,-248138,-248707,2200,-2000,2202,-2002
RECAL 1 4 15 3 3 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2206 64 4 80,2145,-1206,16,15,-243328,-243409,2206,-1141,2205,-1142
RECAL 1 4 15 4 4 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2118 64 4 80,2057,1153,17,15,-242064,-242178,2118,1219,2117,1221
RECAL 1 4 15 5 5 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2183 64 4 80,2121,1974,17,15,-244453,-246330,2183,2043,2181,2042
RECAL 1 4 15 6 6 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2176 64 4 80,2115,2553,18,15,-249803,-253856,2176,2622,2175,2625
RECAL 1 4 15 7 7 47,RECAL 3 0 9999 -256 64 4 80,RECAL 3 1 9999 -297 64 4 80,-320,2521,17,6,-248602,-252152,-296.6,2593,-296,2589
RECAL 1 4 15 8 8 47,RECAL 3 0 9999 -173 64 4 80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RECAL 1 4 15 9 9 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -592 64 4 80,-617,1085,17,6,-247246,-247326,-592.1,1151,-593,1153
RECAL 1 4 15 10 10 47,RECAL 3 0 9999 301 64 4 80,RECAL 3 1 9999 252 64 4 80,237,-1277,16,4,-247714,-247726,252.1,-1213,253,-1213
RECAL 1 4 15 11 11 47,RECAL 3 0 9999 218 64 4 80,RECAL 3 1 9999 174 64 4 80,154,-2103,15,4,-249211,-249839,174.3,-2042,170,-2043
RECAL 1 4 15 12 12 47,RECAL 3 0 9999 163 64 4 80,RECAL 3 1 9999 114 64 4 80,99,-2681,15,4,-251478,-255069,113.5,-2625,115,-2621
RECAL 1 4 15 13 13 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2185 64 4 80,-2239,-2669,14,14,-253418,-257709,-2185,-2610,-2183,-2613
RECAL 1 4 15 14 14 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2181 64 4 80,-2235,-2093,16,14,-249511,-249595,-2181,-2029,-2179,-2029
RECAL 1 4 15 15 15 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2173 64 4 80,-2228,-1257,17,14,-248233,-248640,-2173,-1189,-2172,-1189
RECAL 1 4 15 16 16 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2256 64 4 80,-2311,1108,16,14,-246414,-246462,-2256,1171,-2255,1172
RECAL 1 4 15 17 17 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2197 64 4 80,-2251,1942,18,13,-250971,-254433,-2197,2013,-2199,2014
RECAL 1 4 15 18 18 47,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2204 64 4 80,-2257,2532,17,13,-253049,-253226,-2204,2597,-2205,2600
RECAL 1 4 16 1 1 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2161 64 4 80,2096,-2694,15,16,-244292,-247460,2161,-2634,2160,-2634
RECAL 1 4 16 2 2 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2083 64 4 80,2018,-2098,14,16,-242299,-244825,2083,-2040,2082,-2042
RECAL 1 4 16 3 3 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2077 64 4 80,2011,-1247,15,17,-240431,-240877,2077,-1187,2079,-1187
RECAL 1 4 16 4 4 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2173 64 4 80,2108,1148,16,16,-243372,-243392,2173,1212,2172,1212
RECAL 1 4 16 5 5 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2175 64 4 80,2110,1987,16,16,-245525,-245548,2175,2052,2174,2051
RECAL 1 4 16 6 6 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2174 64 4 80,2110,2574,17,16,-249424,-251028,2174,2640,2174,2642
RECAL 1 4 16 7 7 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -330 64 4 80,-380,2600,16,12,-249531,-249543,-330.2,2660,-332,2664
RECAL 1 4 16 8 8 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -375 64 4 80,-421,2019,16,11,-243764,-243739,-375.5,2082,-377,2083
RECAL 1 4 16 9 9 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -347 64 4 80,-388,1204,14,10,-241002,-243385,-347,1259,-348,1260
RECAL 1 4 16 10 10 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -737 64 4 80,-792,-1194,16,14,-239257,-239268,-737.1,-1132,-736,-1130
RECAL 1 4 16 11 11 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -749 64 4 80,-805,-2071,15,14,-236822,-237201,-749.3,-2009,-749,-2011
RECAL 1 4 16 12 12 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -455 64 4 80,-507,-2668,15,13,-239454,-241492,-455.1,-2606,-455,-2608
RECAL 1 4 16 13 13 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2230 64 4 80,-2286,-2694,15,14,-245207,-248224,-2230,-2635,-2230,-2634
RECAL 1 4 16 14 14 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2297 64 4 80,-2353,-2109,16,14,-244424,-244418,-2297,-2046,-2297,-2045
RECAL 1 4 16 15 15 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2299 64 4 80,-2355,-1264,17,14,-245865,-246297,-2299,-1196,-2299,-1196
RECAL 1 4 16 16 16 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2214 64 4 80,-2271,1134,15,14,-246003,-246071,-2214,1196,-2215,1194
RECAL 1 4 16 17 17 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2213 64 4 80,-2271,1976,17,14,-248691,-248929,-2213,2041,-2215,2044
RECAL 1 4 16 18 18 48,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2212 64 4 80,-2268,2561,17,14,-252764,-256019,-2212,2631,-2212,2629
RECAL 1 4 17 1 1 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2195 64 4 80,2135,-2818,14,15,-236077,-240618,2195,-2759,2195,-2762
RECAL 1 4 17 2 2 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2127 64 4 80,2065,-2212,15,15,-232544,-233772,2127,-2152,2125,-2152
RECAL 1 4 17 3 3 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2219 64 4 80,2156,-1343,15,16,-234042,-234387,2219,-1283,2220,-1283
RECAL 1 4 17 4 4 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2225 64 4 80,2164,1153,16,15,-229728,-229759,2225,1217,2224,1217
RECAL 1 4 17 5 5 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2229 64 4 80,2168,2046,17,15,-233373,-233892,2229,2112,2228,2114
RECAL 1 4 17 6 6 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2240 64 4 80,2180,2660,17,15,-234976,-236855,2240,2727,2240,2728
RECAL 1 4 17 7 7 49,RECAL 3 0 9999 -303 64 4 80,RECAL 3 1 9999 -358 64 4 80,-367,2688,18,2,-237467,-241515,-357.7,2756,-359,2760
RECAL 1 4 17 8 8 49,RECAL 3 0 9999 -387 64 4 80,RECAL 3 1 9999 -434 64 4 80,-451,2084,17,4,-234996,-236331,-433.6,2152,-435,2152
RECAL 1 4 17 9 9 49,RECAL 3 0 9999 -399 64 4 80,RECAL 3 1 9999 -442 64 4 80,-463,1222,17,5,-233591,-233639,-442.3,1288,-443,1290
RECAL 1 4 17 10 10 49,RECAL 3 0 9999 -410 64 4 80,RECAL 3 1 9999 -470 64 4 80,-474,-1277,16,1,-234194,-234199,-470.2,-1214,-470,-1213
RECAL 1 4 17 11 11 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -815 64 4 80,-849,-2172,15,9,-240399,-240610,-814.6,-2110,-813,-2112
RECAL 1 4 17 12 12 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -606 64 4 80,-620,-2787,15,3,-242731,-244880,-605.8,-2727,-608,-2727
RECAL 1 4 17 13 13 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2324 64 4 80,-2378,-2812,15,13,-238077,-239505,-2324,-2751,-2326,-2752
RECAL 1 4 17 14 14 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2381 64 4 80,-2433,-2198,14,13,-234649,-240139,-2381,-2143,-2381,-2142
RECAL 1 4 17 15 15 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2301 64 4 80,-2354,-1335,16,13,-233172,-233208,-2301,-1271,-2302,-1271
RECAL 1 4 17 16 16 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2296 64 4 80,-2349,1164,16,13,-230094,-230147,-2296,1227,-2297,1228
RECAL 1 4 17 17 17 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2293 64 4 80,-2346,2047,17,13,-235297,-236371,-2293,2115,-2294,2115
RECAL 1 4 17 18 18 49,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2283 64 4 80,-2336,2659,17,13,-237546,-240517,-2283,2728,-2284,2727
RECAL 1 4 18 1 1 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2331 64 4 80,2274,-2763,15,14,-230194,-231831,2331,-2702,2330,-2703
RECAL 1 4 18 2 2 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2349 64 4 80,2290,-2157,16,15,-226875,-226866,2349,-2095,2350,-2093
RECAL 1 4 18 3 3 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2255 64 4 80,2198,-1278,16,14,-228136,-228173,2255,-1216,2254,-1214
RECAL 1 4 18 4 4 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2331 64 4 80,2273,1184,17,15,-229163,-229237,2331,1250,2333,1252
RECAL 1 4 18 5 5 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2319 64 4 80,2261,2052,16,14,-231474,-231577,2319,2117,2317,2116
RECAL 1 4 18 6 6 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2305 64 4 80,2248,2654,17,14,-236819,-237914,2305,2719,2304,2722
RECAL 1 4 18 7 7 50,RECAL 3 0 9999 649 64 4 80,RECAL 3 1 9999 604 64 4 80,585,2676,17,5,-233293,-236115,604.1,2744,605,2744
RECAL 1 4 18 8 8 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 653 64 4 80,645,2081,17,2,-227327,-228176,653.5,2148,653,2149
RECAL 1 4 18 9 9 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 700 64 4 80,684,1240,16,4,-226854,-226846,700.1,1304,700,1304
RECAL 1 4 18 10 10 50,RECAL 3 0 9999 400 64 4 80,RECAL 3 1 9999 339 64 4 80,336,-1223,16,1,-225664,-225669,338.9,-1159,340,-1159
RECAL 1 4 18 11 11 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 760 64 4 80,740,-2123,16,5,-227329,-227385,760,-2061,760,-2059
RECAL 1 4 18 12 12 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 721 64 4 80,702,-2734,15,5,-229278,-232578,721.3,-2676,722,-2674
RECAL 1 4 18 13 13 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2136 64 4 80,-2187,-2764,15,13,-234057,-234427,-2136,-2701,-2135,-2704
RECAL 1 4 18 14 14 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2116 64 4 80,-2167,-2157,15,13,-231758,-233270,-2116,-2098,-2115,-2097
RECAL 1 4 18 15 15 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2213 64 4 80,-2264,-1285,15,13,-231184,-231269,-2213,-1223,-2212,-1225
RECAL 1 4 18 16 16 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2133 64 4 80,-2182,1177,16,12,-233570,-233581,-2133,1242,-2134,1241
RECAL 1 4 18 17 17 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2148 64 4 80,-2197,2045,17,12,-230728,-230916,-2148,2110,-2149,2113
RECAL 1 4 18 18 18 50,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2169 64 4 80,-2219,2650,16,12,-237159,-237259,-2169,2715,-2171,2714
RECAL 1 4 19 1 1 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2182 64 4 80,2114,-2791,15,17,-239700,-242539,2182,-2731,2182,-2731
RECAL 1 4 19 2 2 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2176 64 4 80,2106,-2196,15,17,-234172,-235374,2176,-2136,2174,-2136
RECAL 1 4 19 3 3 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2073 64 4 80,2003,-1354,17,17,-233187,-233315,2073,-1288,2071,-1286
RECAL 1 4 19 4 4 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2067 64 4 80,1997,1119,16,18,-230407,-230484,2067,1184,2069,1183
RECAL 1 4 19 5 5 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2079 64 4 80,2007,2007,17,18,-230948,-231726,2079,2074,2079,2075
