line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
2454,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,143.000000,101,1,Ok,22730.000000,NonMono,47,-229191.000000,47.268914,47,332.075655,47,[24]=-230997;[25]=-230860;[26]=-230730;[27]=-230620;[28]=-230505;[29]=-230393;[30]=-230276;[31]=-230150;[32]=-230076;[33]=-229941;[34]=-229849;[35]=-229775;[36]=-229694;[37]=-229620;[38]=-229559;[39]=-229491;[40]=-229429;[41]=-229374;[42]=-229325;[43]=-229285;[44]=-229245;[45]=-229228;[46]=-229211;[47]=-229191;[48]=-229205;[49]=-229213;[50]=-229237;[51]=-229275;[52]=-229301;[53]=-229362;[54]=-229426;[55]=-229495;[56]=-229596;[57]=-229681;[58]=-229800;[59]=-229916;[60]=-230052;[61]=-230212;[62]=-230389;[63]=-230566;[64]=-230748;[65]=-230937;[66]=-231191;[67]=-231436;[68]=-231698;[69]=-231975;[70]=-232282
2455,RECAL 3 0 9999 332 64 4 80,0,9999,332,0,64,4,80,268.000000,33,0,ParabolaNotDownward,1393.000000,Flat,18,-229199.000000,,,,0,
2456,RECAL 3 1 9999 332 64 4 80,1,9999,332,0,64,4,80,1256.000000,33,1,Ok,91241.000000,NonMono,15,-228923.000000,15.059054,15,1316.236214,9,[11]=-234084;[12]=-231891;[13]=-230277;[14]=-229295;[15]=-228923;[16]=-229214;[17]=-230150;[18]=-231732;[19]=-233936
2457,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-728.000000,33,1,Ok,6324.000000,NonMono,18,-228224.000000,17.376585,17,-658.493659,27,[5]=-231346;[6]=-230840;[7]=-230391;[8]=-229990;[9]=-229601;[10]=-229279;[11]=-229004;[12]=-228771;[13]=-228571;[14]=-228444;[15]=-228341;[16]=-228255;[17]=-228234;[18]=-228224;[19]=-228240;[20]=-228325;[21]=-228453;[22]=-228611;[23]=-228792;[24]=-229002;[25]=-229256;[26]=-229532;[27]=-229833;[28]=-230196;[29]=-230567;[30]=-230955;[31]=-231399
2458,RECAL 3 1 9999 -658 64 4 80,1,9999,-658,0,64,4,80,-1424.000000,33,1,Ok,93857.000000,NonMono,16,-228219.000000,16.437716,16,-1358.249136,7,[13]=-232222;[14]=-230192;[15]=-228858;[16]=-228219;[17]=-228260;[18]=-228978;[19]=-230373
2459,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-696.000000,33,1,Ok,4958.000000,NonMono,16,-231037.000000,16.653759,17,-629.384965,27,[3]=-234277;[4]=-233827;[5]=-233384;[6]=-232965;[7]=-232623;[8]=-232300;[9]=-232034;[10]=-231796;[11]=-231583;[12]=-231407;[13]=-231271;[14]=-231161;[15]=-231108;[16]=-231037;[17]=-231053;[18]=-231067;[19]=-231138;[20]=-231222;[21]=-231342;[22]=-231505;[23]=-231667;[24]=-231878;[25]=-232109;[26]=-232353;[27]=-232639;[28]=-232969;[29]=-233305
2460,RECAL 3 1 9999 -629 64 4 80,1,9999,-629,0,64,4,80,-2356.000000,33,1,Ok,228279.000000,NonMono,16,-231037.000000,15.883442,16,-2292.466230,5,[14]=-234383;[15]=-231783;[16]=-231037;[17]=-232225;[18]=-235275
2461,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,364.000000,33,0,ParabolaNotDownward,2126.000000,Flat,15,-236121.000000,,,,0,
2462,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,228.000000,101,1,Ok,26686.000000,NonMono,48,-236049.000000,49.126514,49,424.506057,43,[27]=-238522;[28]=-238317;[29]=-238151;[30]=-237963;[31]=-237800;[32]=-237640;[33]=-237458;[34]=-237314;[35]=-237166;[36]=-236997;[37]=-236886;[38]=-236748;[39]=-236635;[40]=-236531;[41]=-236441;[42]=-236346;[43]=-236279;[44]=-236190;[45]=-236156;[46]=-236109;[47]=-236081;[48]=-236049;[49]=-236061;[50]=-236053;[51]=-236074;[52]=-236110;[53]=-236151;[54]=-236209;[55]=-236281;[56]=-236369;[57]=-236480;[58]=-236607;[59]=-236731;[60]=-236885;[61]=-237069;[62]=-237267;[63]=-237476;[64]=-237701;[65]=-237962;[66]=-238204;[67]=-238499;[68]=-238822;[69]=-239143
2463,RECAL 3 0 9999 425 64 4 80,0,9999,425,0,64,4,80,361.000000,33,0,ParabolaNotDownward,1940.000000,Flat,16,-236023.000000,,,,0,
2464,RECAL 3 1 9999 423 64 4 80,1,9999,423,0,64,4,80,-2998.000000,33,1,Ok,259423.000000,NonMono,16,-235998.000000,16.080193,16,-2933.679229,5,[14]=-242918;[15]=-237861;[16]=-235998;[17]=-237349;[18]=-241908
2465,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2540.000000,33,1,Ok,77709.000000,NonMono,16,-240166.000000,16.333007,16,-2474.667973,7,[13]=-243454;[14]=-241757;[15]=-240661;[16]=-240166;[17]=-240257;[18]=-240972;[19]=-242310
2466,RECAL 3 1 9999 -2475 64 4 80,1,9999,-2475,0,64,4,80,-3002.000000,33,1,Ok,255303.000000,NonMono,16,-240064.000000,16.241028,16,-2937.035888,5,[14]=-247780;[15]=-242399;[16]=-240064;[17]=-240904;[18]=-244844
2467,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2629.000000,33,1,Ok,94056.000000,NonMono,15,-236337.000000,15.268203,15,-2567.927189,7,[12]=-239786;[13]=-237994;[14]=-236846;[15]=-236337;[16]=-236493;[17]=-237295;[18]=-238707
2468,RECAL 3 1 9999 -2568 64 4 80,1,9999,-2568,0,64,4,80,-2362.000000,33,1,Ok,218805.000000,NonMono,16,-236338.000000,16.149420,16,-2297.402318,5,[14]=-240629;[15]=-237552;[16]=-236338;[17]=-236996;[18]=-239544
2469,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2644.000000,33,1,Ok,85004.000000,NonMono,16,-235897.000000,16.199778,16,-2579.200887,7,[13]=-239207;[14]=-237469;[15]=-236343;[16]=-235897;[17]=-236095;[18]=-236962;[19]=-238524
2470,RECAL 3 1 9999 -2579 64 4 80,1,9999,-2579,0,64,4,80,-1435.000000,33,1,Ok,88509.000000,NonMono,16,-235868.000000,16.091609,16,-1370.633564,7,[13]=-239059;[14]=-237340;[15]=-236277;[16]=-235868;[17]=-236159;[18]=-237093;[19]=-238695
2471,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2548.000000,33,1,Ok,83059.000000,NonMono,16,-237146.000000,15.697266,16,-2485.210936,7,[13]=-239330;[14]=-237998;[15]=-237260;[16]=-237146;[17]=-237648;[18]=-238771;[19]=-240556
2472,RECAL 3 1 9999 -2485 64 4 80,1,9999,-2485,0,64,4,80,1239.000000,33,1,Ok,81150.000000,NonMono,15,-237077.000000,15.470972,15,1300.883890,7,[12]=-240568;[13]=-238807;[14]=-237647;[15]=-237077;[16]=-237099;[17]=-237687;[18]=-238880
2473,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2559.000000,33,1,Ok,85867.000000,NonMono,15,-236110.000000,15.458690,15,-2497.165240,7,[12]=-239745;[13]=-237930;[14]=-236718;[15]=-236110;[16]=-236154;[17]=-236799;[18]=-238085
2474,RECAL 3 1 9999 -2497 64 4 80,1,9999,-2497,0,64,4,80,2195.000000,33,1,Ok,219201.000000,NonMono,16,-236049.000000,15.565288,16,2257.261151,5,[14]=-238168;[15]=-236178;[16]=-236049;[17]=-237786;[18]=-241347
2475,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2567.000000,33,1,Ok,81804.000000,NonMono,16,-239746.000000,15.712286,16,-2504.150857,7,[13]=-241953;[14]=-240614;[15]=-239889;[16]=-239746;[17]=-240245;[18]=-241311;[19]=-243017
2476,RECAL 3 1 9999 -2504 64 4 80,1,9999,-2504,0,64,4,80,2845.000000,33,1,Ok,255806.000000,NonMono,16,-239677.000000,15.674165,16,2907.696660,5,[14]=-243907;[15]=-240231;[16]=-239677;[17]=-242204;[18]=-247686
2477,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2380.000000,33,1,Ok,106779.000000,NonMono,16,-238865.000000,15.788028,16,2443.152113,7,[13]=-241731;[14]=-240033;[15]=-239066;[16]=-238865;[17]=-239378;[18]=-240675;[19]=-242697
2478,RECAL 3 1 9999 2443 64 4 80,1,9999,2443,0,64,4,80,-2872.000000,33,1,Ok,256927.000000,NonMono,16,-238735.000000,16.215526,16,-2807.137898,5,[14]=-246473;[15]=-241072;[16]=-238735;[17]=-239711;[18]=-244034
2479,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2311.000000,33,1,Ok,96344.000000,NonMono,16,-233178.000000,16.287806,16,2376.151223,7,[13]=-236980;[14]=-234993;[15]=-233739;[16]=-233178;[17]=-233323;[18]=-234203;[19]=-235865
2480,RECAL 3 1 9999 2376 64 4 80,1,9999,2376,0,64,4,80,-2233.000000,33,1,Ok,230968.000000,NonMono,16,-233149.000000,16.245959,16,-2168.016166,5,[14]=-237976;[15]=-234595;[16]=-233149;[17]=-233642;[18]=-236142
2481,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2390.000000,33,1,Ok,113529.000000,NonMono,16,-231164.000000,15.636547,16,2452.546189,7,[13]=-233801;[14]=-232158;[15]=-231270;[16]=-231164;[17]=-231846;[18]=-233318;[19]=-235592
2482,RECAL 3 1 9999 2453 64 4 80,1,9999,2453,0,64,4,80,-1297.000000,33,1,Ok,83404.000000,NonMono,16,-231143.000000,15.878538,16,-1233.485850,7,[13]=-233811;[14]=-232270;[15]=-231386;[16]=-231143;[17]=-231538;[18]=-232563;[19]=-234216
2483,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2299.000000,33,1,Ok,107022.000000,NonMono,15,-227226.000000,15.409563,15,2360.638251,7,[12]=-231376;[13]=-229270;[14]=-227882;[15]=-227226;[16]=-227267;[17]=-228102;[18]=-229631
2484,RECAL 3 1 9999 2361 64 4 80,1,9999,2361,0,64,4,80,1270.000000,33,1,Ok,107937.000000,NonMono,15,-227094.000000,15.430551,15,1331.722204,7,[12]=-231456;[13]=-229267;[14]=-227801;[15]=-227094;[16]=-227147;[17]=-227981;[18]=-229578
2485,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2395.000000,33,1,Ok,119434.000000,NonMono,15,-230584.000000,15.159376,15,2455.637505,7,[12]=-234353;[13]=-232364;[14]=-231084;[15]=-230584;[16]=-230843;[17]=-231910;[18]=-233744
2486,RECAL 3 1 9999 2456 64 4 80,1,9999,2456,0,64,4,80,2160.000000,33,1,Ok,235344.000000,NonMono,16,-230584.000000,15.754796,16,2223.019182,5,[14]=-233721;[15]=-231127;[16]=-230584;[17]=-232150;[18]=-235785
2487,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2332.000000,33,1,Ok,97041.000000,NonMono,16,-232264.000000,16.077099,16,2396.308396,7,[13]=-235566;[14]=-233777;[15]=-232658;[16]=-232264;[17]=-232548;[18]=-233578;[19]=-235293
2488,RECAL 3 1 9999 2396 64 4 80,1,9999,2396,0,64,4,80,2789.000000,33,1,Ok,262457.000000,NonMono,16,-232251.000000,15.503610,16,2851.014442,17,[8]=-327784;[9]=-303975;[10]=-283456;[11]=-266408;[12]=-252743;[13]=-242535;[14]=-235698;[15]=-232314;[16]=-232251;[17]=-235441;[18]=-241920;[19]=-251580;[20]=-264388;[21]=-280204;[22]=-299022;[23]=-320094;[24]=-343774
2489,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,239.000000,33,0,ParabolaNotDownward,1388.000000,Flat,15,-233120.000000,,,,0,
2490,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,103.000000,101,1,Ok,17938.000000,NonMono,50,-233110.000000,48.388682,48,296.554726,49,[26]=-234329;[27]=-234244;[28]=-234143;[29]=-234090;[30]=-234009;[31]=-233904;[32]=-233831;[33]=-233772;[34]=-233692;[35]=-233616;[36]=-233557;[37]=-233476;[38]=-233424;[39]=-233375;[40]=-233324;[41]=-233281;[42]=-233233;[43]=-233195;[44]=-233151;[45]=-233137;[46]=-233130;[47]=-233112;[48]=-233116;[49]=-233120;[50]=-233110;[51]=-233141;[52]=-233158;[53]=-233189;[54]=-233237;[55]=-233277;[56]=-233348;[57]=-233406;[58]=-233496;[59]=-233566;[60]=-233668;[61]=-233775;[62]=-233890;[63]=-234022;[64]=-234143;[65]=-234310;[66]=-234469;[67]=-234661;[68]=-234846;[69]=-235050;[70]=-235266;[71]=-235517;[72]=-235775;[73]=-236042;[74]=-236300
2491,RECAL 3 0 9999 297 64 4 80,0,9999,297,0,64,4,80,233.000000,33,0,ParabolaNotDownward,1122.000000,Flat,15,-233112.000000,,,,0,
2492,RECAL 3 1 9999 297 64 4 80,1,9999,297,0,64,4,80,2796.000000,33,1,Ok,262161.000000,NonMono,16,-233112.000000,15.757812,16,2859.031246,5,[14]=-238080;[15]=-233945;[16]=-233112;[17]=-235531;[18]=-241241
2493,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,564.000000,33,1,Ok,6342.000000,NonMono,15,-232647.000000,15.245919,15,624.983678,27,[2]=-235735;[3]=-235316;[4]=-234913;[5]=-234525;[6]=-234189;[7]=-233890;[8]=-233625;[9]=-233373;[10]=-233162;[11]=-232987;[12]=-232848;[13]=-232741;[14]=-232679;[15]=-232647;[16]=-232649;[17]=-232705;[18]=-232807;[19]=-232927;[20]=-233115;[21]=-233337;[22]=-233588;[23]=-233902;[24]=-234233;[25]=-234647;[26]=-235114;[27]=-235604;[28]=-236191
2494,RECAL 3 1 9999 625 64 4 80,1,9999,625,0,64,4,80,2171.000000,33,1,Ok,239732.000000,NonMono,15,-232479.000000,15.419301,15,2232.677206,5,[13]=-238350;[14]=-234368;[15]=-232479;[16]=-232640;[17]=-234821
2495,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-382.000000,33,0,ParabolaNotDownward,1433.000000,Flat,15,-230423.000000,,,,0,
2496,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-518.000000,101,1,Ok,20232.000000,NonMono,50,-230416.000000,49.517965,50,-319.928142,47,[27]=-233610;[28]=-233298;[29]=-233009;[30]=-232757;[31]=-232469;[32]=-232228;[33]=-232001;[34]=-231804;[35]=-231637;[36]=-231456;[37]=-231309;[38]=-231159;[39]=-231020;[40]=-230911;[41]=-230802;[42]=-230715;[43]=-230660;[44]=-230582;[45]=-230519;[46]=-230471;[47]=-230443;[48]=-230419;[49]=-230418;[50]=-230416;[51]=-230436;[52]=-230460;[53]=-230485;[54]=-230526;[55]=-230556;[56]=-230616;[57]=-230663;[58]=-230722;[59]=-230809;[60]=-230874;[61]=-230958;[62]=-231057;[63]=-231145;[64]=-231261;[65]=-231359;[66]=-231484;[67]=-231601;[68]=-231724;[69]=-231829;[70]=-231974;[71]=-232096;[72]=-232234;[73]=-232368
2497,RECAL 3 0 9999 -320 64 4 80,0,9999,-320,0,64,4,80,-384.000000,33,0,ParabolaNotDownward,1492.000000,Flat,15,-230425.000000,,,,0,
2498,RECAL 3 1 9999 -320 64 4 80,1,9999,-320,0,64,4,80,1292.000000,33,1,Ok,112240.000000,NonMono,15,-230079.000000,15.051389,15,1352.205554,7,[12]=-233583;[13]=-231684;[14]=-230480;[15]=-230079;[16]=-230408;[17]=-231549;[18]=-233432
2499,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,547.000000,33,1,Ok,5673.000000,NonMono,17,-231121.000000,16.262604,16,612.050417,23,[6]=-233086;[7]=-232743;[8]=-232428;[9]=-232140;[10]=-231867;[11]=-231646;[12]=-231484;[13]=-231338;[14]=-231225;[15]=-231160;[16]=-231123;[17]=-231121;[18]=-231182;[19]=-231282;[20]=-231411;[21]=-231591;[22]=-231826;[23]=-232080;[24]=-232415;[25]=-232762;[26]=-233168;[27]=-233640;[28]=-234158
2500,RECAL 3 1 9999 612 64 4 80,1,9999,612,0,64,4,80,-1280.000000,33,1,Ok,81382.000000,NonMono,16,-231110.000000,16.252057,16,-1214.991770,7,[13]=-234258;[14]=-232609;[15]=-231577;[16]=-231110;[17]=-231266;[18]=-232018;[19]=-233369
2501,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-179.000000,33,0,ParabolaNotDownward,691.000000,Flat,1,-233335.000000,,,,0,
2502,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-315.000000,101,0,ParabolaNotDownward,2841.000000,Flat,33,-233306.000000,,,,0,
2503,RECAL 3 0 9999 -515 200 4 80,0,9999,-515,0,200,4,80,-715.000000,101,0,ParabolaNotDownward,156447.000000,StrictInc,100,-236112.000000,,,,0,
2504,RECAL 3 0 9999 285 200 4 80,0,9999,285,0,200,4,80,85.000000,101,0,ParabolaNotDownward,53696.000000,StrictDec,0,-234558.000000,,,,32,[0]=-234558;[1]=-234569;[2]=-234607;[3]=-234653;[4]=-234692;[5]=-234757;[6]=-234822;[7]=-234879;[8]=-234938;[9]=-235000;[10]=-235080;[11]=-235156;[12]=-235234;[13]=-235301;[14]=-235384;[15]=-235503;[16]=-235568;[17]=-235690;[18]=-235792;[19]=-235903;[20]=-236032;[21]=-236142;[22]=-236287;[23]=-236417;[24]=-236556;[25]=-236697;[26]=-236849;[27]=-236998;[28]=-237175;[29]=-237322;[30]=-237498;[31]=-237705
2505,RECAL 3 1 9999 -495 64 4 80,1,9999,-495,0,64,4,80,-2223.000000,33,1,Ok,205309.000000,NonMono,16,-263435.000000,16.193383,16,-2158.226466,5,[14]=-267822;[15]=-264705;[16]=-263435;[17]=-263994;[18]=-266410
2506,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,530.000000,33,1,Ok,4138.000000,NonMono,17,-234805.000000,17.071341,17,598.285363,27,[4]=-237304;[5]=-236951;[6]=-236631;[7]=-236320;[8]=-236041;[9]=-235786;[10]=-235568;[11]=-235368;[12]=-235214;[13]=-235071;[14]=-234959;[15]=-234864;[16]=-234823;[17]=-234805;[18]=-234818;[19]=-234853;[20]=-234945;[21]=-235067;[22]=-235213;[23]=-235405;[24]=-235625;[25]=-235907;[26]=-236228;[27]=-236559;[28]=-236933;[29]=-237398;[30]=-237864
2507,RECAL 3 1 9999 598 64 4 80,1,9999,598,0,64,4,80,-2863.000000,33,1,Ok,261090.000000,NonMono,16,-234764.000000,15.893985,16,-2799.424058,5,[14]=-240554;[15]=-236057;[16]=-234764;[17]=-236761;[18]=-242038
2508,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2374.000000,33,1,Ok,80439.000000,NonMono,16,-244700.000000,15.873735,16,-2310.505059,7,[13]=-247223;[14]=-245768;[15]=-244940;[16]=-244700;[17]=-245100;[18]=-246077;[19]=-247701
2509,RECAL 3 1 9999 -2311 64 4 80,1,9999,-2311,0,64,4,80,-2898.000000,33,1,Ok,251620.000000,NonMono,16,-244658.000000,15.791222,16,-2834.835111,5,[14]=-249638;[15]=-245577;[16]=-244658;[17]=-246947;[18]=-252553
2510,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2445.000000,33,1,Ok,85262.000000,NonMono,16,-235925.000000,16.300305,16,-2379.798778,7,[13]=-239403;[14]=-237620;[15]=-236424;[16]=-235925;[17]=-236045;[18]=-236842;[19]=-238268
2511,RECAL 3 1 9999 -2380 64 4 80,1,9999,-2380,0,64,4,80,-2270.000000,33,1,Ok,231409.000000,NonMono,16,-235884.000000,16.175817,16,-2205.296731,5,[14]=-240379;[15]=-237200;[16]=-235884;[17]=-236534;[18]=-239138
2512,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2367.000000,33,1,Ok,84478.000000,NonMono,16,-233905.000000,15.555724,16,-2304.777104,7,[13]=-235788;[14]=-234554;[15]=-233932;[16]=-233905;[17]=-234470;[18]=-235683;[19]=-237535
2513,RECAL 3 1 9999 -2305 64 4 80,1,9999,-2305,0,64,4,80,-1368.000000,33,1,Ok,89245.000000,NonMono,16,-233825.000000,16.388836,16,-1302.444657,7,[13]=-237690;[14]=-235717;[15]=-234415;[16]=-233825;[17]=-233895;[18]=-234644;[19]=-236092
2514,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2453.000000,33,1,Ok,90279.000000,NonMono,16,-233807.000000,15.577702,16,-2390.689192,7,[13]=-235895;[14]=-234549;[15]=-233852;[16]=-233807;[17]=-234394;[18]=-235682;[19]=-237608
2515,RECAL 3 1 9999 -2391 64 4 80,1,9999,-2391,0,64,4,80,1205.000000,33,1,Ok,92297.000000,NonMono,15,-233614.000000,15.288427,15,1266.153709,7,[12]=-237032;[13]=-235266;[14]=-234095;[15]=-233614;[16]=-233747;[17]=-234513;[18]=-235933
2516,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2364.000000,33,1,Ok,77792.000000,NonMono,16,-233930.000000,16.041934,16,-2299.832262,9,[12]=-238804;[13]=-236683;[14]=-235194;[15]=-234250;[16]=-233930;[17]=-234198;[18]=-235091;[19]=-236594;[20]=-238699
2517,RECAL 3 1 9999 -2300 64 4 80,1,9999,-2300,0,64,4,80,2122.000000,33,1,Ok,230507.000000,NonMono,15,-233746.000000,15.403623,15,2183.614491,5,[13]=-238990;[14]=-235443;[15]=-233746;[16]=-233930;[17]=-236025
2518,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2425.000000,33,1,Ok,82168.000000,NonMono,16,-236791.000000,16.450614,16,-2359.197545,7,[13]=-240318;[14]=-238531;[15]=-237372;[16]=-236791;[17]=-236800;[18]=-237471;[19]=-238738
2519,RECAL 3 1 9999 -2359 64 4 80,1,9999,-2359,0,64,4,80,2756.000000,33,1,Ok,259113.000000,NonMono,16,-236691.000000,15.787850,16,2819.151402,5,[14]=-241540;[15]=-237591;[16]=-236691;[17]=-238905;[18]=-244200
2520,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2203.000000,33,1,Ok,102050.000000,NonMono,15,-234390.000000,15.366368,15,2264.465472,7,[12]=-238125;[13]=-236219;[14]=-234978;[15]=-234390;[16]=-234482;[17]=-235255;[18]=-236706
2521,RECAL 3 1 9999 2264 64 4 80,1,9999,2264,0,64,4,80,-2881.000000,33,1,Ok,260568.000000,NonMono,16,-234260.000000,15.856290,16,-2817.574841,5,[14]=-239934;[15]=-235420;[16]=-234260;[17]=-236372;[18]=-241830
2522,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2161.000000,33,1,Ok,94398.000000,NonMono,16,-229844.000000,15.683561,16,2223.734244,7,[13]=-232191;[14]=-230750;[15]=-229973;[16]=-229844;[17]=-230394;[18]=-231624;[19]=-233537
2523,RECAL 3 1 9999 2224 64 4 80,1,9999,2224,0,64,4,80,-2249.000000,33,1,Ok,245126.000000,NonMono,16,-229846.000000,15.702236,16,-2186.191057,5,[14]=-232730;[15]=-230265;[16]=-229846;[17]=-231478;[18]=-235133
2524,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2130.000000,33,1,Ok,88376.000000,NonMono,16,-228653.000000,15.994113,16,2193.976451,7,[13]=-231601;[14]=-229974;[15]=-228995;[16]=-228653;[17]=-228998;[18]=-230013;[19]=-231683
2525,RECAL 3 1 9999 2194 64 4 80,1,9999,2194,0,64,4,80,-1335.000000,33,1,Ok,96727.000000,NonMono,15,-228467.000000,15.197227,15,-1274.211092,7,[12]=-232035;[13]=-230137;[14]=-228948;[15]=-228467;[16]=-228672;[17]=-229587;[18]=-231223
2526,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2199.000000,33,1,Ok,92262.000000,NonMono,16,-228172.000000,16.271125,16,2264.084500,7,[13]=-231795;[14]=-229909;[15]=-228706;[16]=-228172;[17]=-228334;[18]=-229188;[19]=-230768
2527,RECAL 3 1 9999 2264 64 4 80,1,9999,2264,0,64,4,80,1235.000000,33,1,Ok,110059.000000,NonMono,15,-227945.000000,15.205860,15,1295.823441,7,[12]=-231622;[13]=-229687;[14]=-228473;[15]=-227945;[16]=-228161;[17]=-229126;[18]=-230802
2528,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2172.000000,33,1,Ok,86446.000000,NonMono,16,-230457.000000,16.427780,16,2237.711120,7,[13]=-234264;[14]=-232352;[15]=-231083;[16]=-230457;[17]=-230516;[18]=-231237;[19]=-232632
2529,RECAL 3 1 9999 2238 64 4 80,1,9999,2238,0,64,4,80,2136.000000,33,1,Ok,246256.000000,NonMono,16,-230372.000000,15.505238,16,2198.020951,5,[14]=-232473;[15]=-230391;[16]=-230372;[17]=-232449;[18]=-236597
2530,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2153.000000,33,1,Ok,85794.000000,NonMono,16,-234870.000000,16.147991,16,2217.591963,7,[13]=-238024;[14]=-236311;[15]=-235289;[16]=-234870;[17]=-235075;[18]=-235966;[19]=-237502
2531,RECAL 3 1 9999 2218 64 4 80,1,9999,2218,0,64,4,80,2763.000000,33,1,Ok,260629.000000,NonMono,16,-234820.000000,15.859717,16,2826.438868,5,[14]=-240578;[15]=-236021;[16]=-234820;[17]=-236966;[18]=-242487
2532,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-926.000000,33,1,Ok,11873.000000,NonMono,17,-240972.000000,16.757425,17,-858.970299,19,[8]=-244094;[9]=-243396;[10]=-242824;[11]=-242313;[12]=-241875;[13]=-241546;[14]=-241284;[15]=-241101;[16]=-240997;[17]=-240972;[18]=-241031;[19]=-241165;[20]=-241376;[21]=-241676;[22]=-242045;[23]=-242441;[24]=-242944;[25]=-243497;[26]=-244152
2533,RECAL 3 1 9999 -859 64 4 80,1,9999,-859,0,64,4,80,2745.000000,33,1,Ok,254193.000000,NonMono,16,-240963.000000,15.903800,16,2808.615202,5,[14]=-246865;[15]=-242298;[16]=-240963;[17]=-242907;[18]=-248006
2534,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-859.000000,33,1,Ok,9791.000000,NonMono,15,-237087.000000,14.895773,15,-799.416907,19,[6]=-240221;[7]=-239539;[8]=-238952;[9]=-238441;[10]=-238019;[11]=-237685;[12]=-237420;[13]=-237225;[14]=-237113;[15]=-237087;[16]=-237147;[17]=-237256;[18]=-237443;[19]=-237709;[20]=-238046;[21]=-238425;[22]=-238880;[23]=-239416;[24]=-239996
2535,RECAL 3 1 9999 -799 64 4 80,1,9999,-799,0,64,4,80,2114.000000,33,1,Ok,236373.000000,NonMono,16,-237134.000000,15.678122,16,2176.712488,5,[14]=-239804;[15]=-237490;[16]=-237134;[17]=-238789;[18]=-242482
2536,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-758.000000,33,1,Ok,7670.000000,NonMono,15,-232584.000000,14.779289,15,-698.882844,23,[4]=-236174;[5]=-235501;[6]=-234916;[7]=-234398;[8]=-233979;[9]=-233576;[10]=-233258;[11]=-233004;[12]=-232810;[13]=-232677;[14]=-232602;[15]=-232584;[16]=-232620;[17]=-232728;[18]=-232872;[19]=-233091;[20]=-233353;[21]=-233661;[22]=-234007;[23]=-234394;[24]=-234893;[25]=-235385;[26]=-235967
