line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
45,RECAL 3 1 2325 64 4 80,1,2325,64,4,80,1185.000000,33,1,Ok,87622.000000,NonMono,16,-111817.000000,16.061761,16,1249.247042,32,[0]=-191322;[1]=-183131;[2]=-174844;[3]=-166467;[4]=-158625;[5]=-151378;[6]=-144725;[7]=-138618;[8]=-133153;[9]=-128244;[10]=-123925;[11]=-120285;[13]=-114935;[14]=-113227;[15]=-112194;[16]=-111817;[17]=-112127;[18]=-113075;[19]=-114723;[20]=-117070;[21]=-120110;[22]=-123878;[23]=-128414;[24]=-133579;[25]=-139527;[26]=-146208;[27]=-153602;[28]=-161754;[29]=-170649;[30]=-180086;[31]=-189083;[32]=-199439
46,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2172.000000,33,1,Ok,84773.000000,NonMono,16,-110198.000000,15.862342,16,2235.449367,32,[0]=-183957;[1]=-175852;[2]=-167348;[3]=-159549;[4]=-152261;[5]=-145568;[6]=-139408;[7]=-133834;[8]=-128839;[9]=-124389;[10]=-120580;[11]=-117387;[12]=-114750;[13]=-112706;[14]=-111266;[15]=-110439;[16]=-110198;[17]=-110580;[18]=-111570;[19]=-113206;[20]=-115475;[21]=-118390;[22]=-121959;[23]=-126231;[25]=-136762;[26]=-143151;[27]=-150209;[28]=-158030;[29]=-166619;[30]=-175983;[31]=-185098;[32]=-194971
47,RECAL 3 1 2235 64 4 80,1,2235,64,4,80,2109.000000,33,1,Ok,171156.000000,NonMono,17,-110072.000000,16.225755,16,2173.903019,31,[2]=-274218;[3]=-265497;[4]=-251331;[5]=-233543;[6]=-214930;[7]=-196841;[8]=-181147;[9]=-165813;[10]=-152092;[11]=-140321;[12]=-130411;[13]=-122365;[14]=-116345;[15]=-112276;[16]=-110181;[17]=-110072;[18]=-111963;[19]=-115851;[20]=-121767;[21]=-129736;[22]=-139637;[23]=-151515;[24]=-165391;[25]=-180953;[26]=-196912;[27]=-215249;[28]=-234120;[29]=-251943;[30]=-266030;[31]=-274511;[32]=-279114
48,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2286.000000,33,1,Ok,98177.000000,NonMono,15,-120687.000000,15.177037,15,2346.708146,30,[0]=-192070;[1]=-183802;[2]=-175877;[3]=-167882;[4]=-160520;[5]=-153865;[6]=-147719;[7]=-142229;[8]=-137326;[9]=-133037;[10]=-129392;[11]=-126362;[12]=-123928;[13]=-122226;[15]=-120687;[16]=-120907;[17]=-121795;[18]=-123346;[19]=-125615;[20]=-128538;[21]=-132119;[22]=-136459;[23]=-141504;[24]=-147263;[25]=-153764;[26]=-161053;[27]=-169092;[28]=-178005;[29]=-186562;[30]=-196408
49,RECAL 3 1 2347 64 4 80,1,2347,64,4,80,2740.000000,33,1,Ok,165891.000000,NonMono,17,-118659.000000,17.234282,17,2808.937128,31,[2]=-283883;[3]=-283666;[4]=-282932;[5]=-280769;[6]=-275881;[7]=-264546;[8]=-244526;[9]=-221018;[10]=-198108;[11]=-178828;[12]=-160861;[13]=-146056;[14]=-134376;[15]=-125921;[16]=-120661;[17]=-118659;[18]=-119922;[19]=-124389;[20]=-132250;[21]=-143356;[22]=-157652;[23]=-175200;[24]=-193943;[25]=-216018;[26]=-239043;[27]=-259684;[28]=-272929;[29]=-278902;[30]=-281595;[31]=-283023;[32]=-283422
50,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-483.000000,33,1,Ok,4128.000000,NonMono,8,-121055.000000,7.000000,7,-455.000000,26,[7]=-121067;[8]=-121055;[9]=-121089;[10]=-121117;[11]=-121198;[12]=-121253;[13]=-121345;[14]=-121448;[15]=-121559;[16]=-121685;[17]=-121835;[18]=-121975;[19]=-122143;[20]=-122305;[21]=-122483;[22]=-122681;[23]=-122891;[24]=-123101;[25]=-123345;[26]=-123577;[27]=-123823;[28]=-124072;[29]=-124335;[30]=-124615;[31]=-124898;[32]=-125183
51,RECAL 3 1 -455 64 4 80,1,-455,64,4,80,2707.000000,33,1,Ok,164931.000000,NonMono,17,-119076.000000,17.296462,17,2776.185848,30,[2]=-284007;[3]=-283464;[4]=-282913;[5]=-280810;[6]=-275472;[7]=-263872;[8]=-243645;[9]=-220247;[10]=-197507;[11]=-178454;[12]=-160741;[13]=-146052;[14]=-134525;[15]=-126203;[16]=-121034;[17]=-119076;[18]=-120247;[20]=-132036;[21]=-142570;[22]=-156108;[23]=-172808;[24]=-190869;[25]=-212148;[26]=-234893;[27]=-256365;[28]=-271185;[29]=-278174;[30]=-281129;[31]=-282918;[32]=-283621
52,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-903.000000,33,1,Ok,16302.000000,NonMono,11,-112489.000000,10.825059,11,-859.699764,23,[0]=-117341;[1]=-116472;[2]=-115699;[3]=-115011;[4]=-114405;[5]=-113873;[6]=-113426;[7]=-113073;[8]=-112815;[9]=-112631;[10]=-112522;[11]=-112489;[12]=-112548;[13]=-112698;[14]=-112902;[15]=-113176;[16]=-113531;[17]=-113961;[18]=-114482;[19]=-115068;[20]=-115723;[21]=-116448;[22]=-117238
53,RECAL 3 1 -860 64 4 80,1,-860,64,4,80,2065.000000,33,1,Ok,168333.000000,NonMono,17,-112317.000000,16.339493,16,2130.357973,31,[2]=-272613;[3]=-263054;[4]=-248058;[5]=-230586;[6]=-212625;[7]=-195356;[8]=-180550;[9]=-165838;[10]=-152736;[11]=-141461;[12]=-132030;[13]=-124313;[14]=-118507;[15]=-114560;[16]=-112504;[17]=-112317;[18]=-114032;[19]=-117636;[20]=-123112;[21]=-130496;[22]=-139716;[23]=-150786;[24]=-163790;[25]=-178549;[26]=-193409;[27]=-210751;[28]=-228631;[29]=-246511;[30]=-261806;[31]=-271902;[32]=-277300
54,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-555.000000,33,1,Ok,7945.000000,NonMono,5,-111546.000000,5.612006,6,-532.551976,11,[0]=-112000;[1]=-111856;[2]=-111731;[3]=-111635;[4]=-111576;[5]=-111546;[6]=-111547;[7]=-111568;[8]=-111623;[9]=-111691;[10]=-111801
55,RECAL 3 1 -533 64 4 80,1,-533,64,4,80,1112.000000,33,1,Ok,79190.000000,NonMono,16,-111566.000000,15.767506,16,1175.070024,33,[0]=-178894;[1]=-170942;[2]=-163464;[3]=-156470;[4]=-149955;[5]=-143900;[6]=-138316;[7]=-133246;[8]=-128697;[9]=-124588;[10]=-121103;[11]=-118107;[12]=-115670;[13]=-113793;[14]=-112476;[15]=-111738;[16]=-111566;[17]=-111966;[18]=-112936;[19]=-114520;[20]=-116725;[21]=-119515;[22]=-122952;[23]=-127049;[24]=-131740;[25]=-137098;[26]=-143006;[27]=-149641;[28]=-156900;[29]=-164807;[30]=-173419;[31]=-182189;[32]=-190756
56,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-972.000000,33,1,Ok,20247.000000,NonMono,11,-108865.000000,11.191442,11,-927.234231,23,[0]=-115552;[1]=-114377;[2]=-113324;[3]=-112411;[4]=-111599;[5]=-110871;[6]=-110270;[7]=-109765;[8]=-109391;[9]=-109113;[10]=-108945;[11]=-108865;[12]=-108908;[13]=-109039;[14]=-109272;[15]=-109590;[16]=-110016;[17]=-110537;[18]=-111148;[19]=-111846;[20]=-112632;[21]=-113513;[22]=-114495
57,RECAL 3 1 -927 64 4 80,1,-927,64,4,80,-1453.000000,33,1,Ok,106702.000000,NonMono,15,-108742.000000,15.368720,15,-1391.525121,31,[0]=-202522;[1]=-191100;[2]=-181223;[3]=-170981;[4]=-161346;[5]=-152487;[6]=-144456;[7]=-137223;[8]=-130767;[9]=-125118;[10]=-120304;[11]=-116324;[12]=-113216;[13]=-110904;[14]=-109415;[15]=-108742;[16]=-108875;[17]=-109809;[18]=-111568;[19]=-114103;[20]=-117446;[21]=-121615;[22]=-126602;[23]=-132375;[24]=-138939;[25]=-146297;[26]=-154382;[27]=-163331;[28]=-172954;[29]=-182859;[30]=-192755
58,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-1007.000000,33,1,Ok,23491.000000,NonMono,10,-111968.000000,10.270526,10,-965.917895,21,[0]=-117917;[1]=-116793;[2]=-115801;[3]=-114923;[4]=-114160;[5]=-113500;[6]=-112964;[7]=-112553;[8]=-112239;[9]=-112049;[10]=-111968;[11]=-111996;[12]=-112122;[13]=-112360;[14]=-112717;[15]=-113157;[16]=-113706;[17]=-114370;[18]=-115125;[19]=-115976;[20]=-116927
59,RECAL 3 1 -966 64 4 80,1,-966,64,4,80,-2319.000000,33,1,Ok,173921.000000,NonMono,14,-109637.000000,14.570165,15,-2260.719339,29,[0]=-274768;[1]=-266725;[2]=-253360;[3]=-235764;[4]=-217286;[5]=-198952;[6]=-182713;[7]=-167132;[8]=-152900;[9]=-140642;[10]=-130363;[11]=-122065;[12]=-115848;[13]=-111700;[14]=-109637;[15]=-109709;[16]=-111929;[17]=-116303;[18]=-122898;[19]=-131759;[20]=-142705;[21]=-156001;[22]=-171576;[23]=-188041;[24]=-206791;[25]=-226971;[26]=-246932;[27]=-263624;[28]=-274013
60,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-803.000000,33,1,Ok,10574.000000,NonMono,11,-117795.000000,11.191227,11,-758.235093,22,[0]=-121450;[1]=-120798;[2]=-120219;[3]=-119698;[4]=-119245;[5]=-118866;[6]=-118549;[7]=-118286;[8]=-118058;[9]=-117930;[10]=-117825;[11]=-117795;[12]=-117809;[13]=-117873;[14]=-117981;[15]=-118168;[16]=-118398;[17]=-118668;[18]=-119000;[20]=-119755;[21]=-120232;[22]=-120753
61,RECAL 3 1 -758 64 4 80,1,-758,64,4,80,-2938.000000,33,1,Ok,170570.000000,NonMono,14,-113570.000000,14.617861,15,-2879.528557,28,[0]=-283418;[1]=-282198;[2]=-279914;[3]=-275235;[4]=-264289;[5]=-245604;[6]=-222903;[7]=-200255;[8]=-180497;[9]=-161662;[10]=-145674;[11]=-132760;[12]=-123017;[13]=-116623;[14]=-113570;[15]=-113890;[16]=-117679;[17]=-124960;[18]=-135794;[19]=-150189;[20]=-168149;[22]=-211908;[23]=-237243;[24]=-260435;[25]=-274651;[26]=-279941;[27]=-282479;[28]=-283250
62,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2516.000000,33,1,Ok,128769.000000,NonMono,13,-123167.000000,12.912910,13,-2464.348361,27,[0]=-183230;[1]=-174759;[2]=-166378;[3]=-158834;[4]=-151980;[5]=-145931;[6]=-140614;[7]=-135945;[8]=-132005;[9]=-128800;[10]=-126321;[11]=-124515;[12]=-123476;[13]=-123167;[14]=-123591;[15]=-124770;[16]=-126660;[17]=-129291;[18]=-132630;[19]=-136734;[20]=-141599;[21]=-147186;[22]=-153412;[23]=-160535;[24]=-168375;[25]=-177106;[26]=-185534
63,RECAL 3 1 -2464 64 4 80,1,-2464,64,4,80,-2890.000000,33,1,Ok,166792.000000,NonMono,14,-117675.000000,14.049281,14,-2833.802876,28,[0]=-283139;[1]=-281872;[2]=-278919;[3]=-272776;[4]=-259218;[5]=-238597;[6]=-216192;[7]=-194610;[8]=-176453;[10]=-144785;[11]=-133405;[12]=-125053;[13]=-119780;[14]=-117675;[15]=-118769;[16]=-123093;[17]=-130829;[18]=-141855;[19]=-156075;[20]=-173998;[21]=-193376;[22]=-216528;[23]=-241374;[24]=-263258;[25]=-275711;[26]=-280755;[27]=-283285;[28]=-284081
64,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2587.000000,33,1,Ok,140412.000000,NonMono,13,-116532.000000,12.945010,13,-2535.219961,27,[0]=-181062;[1]=-171607;[2]=-162740;[3]=-154662;[4]=-147426;[5]=-140937;[6]=-135209;[7]=-130336;[8]=-126129;[9]=-122643;[10]=-119967;[11]=-118055;[12]=-116915;[13]=-116532;[14]=-116947;[15]=-118128;[16]=-120121;[17]=-122928;[18]=-126601;[19]=-131042;[20]=-136306;[21]=-142452;[22]=-149384;[23]=-157083;[24]=-165791;[25]=-175409;[26]=-184960
65,RECAL 3 1 -2535 64 4 80,1,-2535,64,4,80,-2262.000000,33,1,Ok,168506.000000,NonMono,15,-115023.000000,14.415094,14,-2204.339625,31,[0]=-275386;[1]=-267347;[2]=-254060;[3]=-237331;[4]=-219433;[5]=-202010;[6]=-186233;[7]=-171848;[8]=-158258;[9]=-146462;[10]=-136440;[11]=-128341;[12]=-122091;[13]=-117809;[14]=-115450;[15]=-115023;[16]=-116581;[17]=-120069;[18]=-125601;[19]=-133116;[20]=-142669;[21]=-154212;[22]=-167684;[23]=-182850;[24]=-198782;[25]=-217129;[26]=-236180;[27]=-254314;[28]=-268370;[29]=-276454;[30]=-280696
66,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2578.000000,33,1,Ok,133785.000000,NonMono,14,-115253.000000,13.344639,13,-2524.621444,28,[0]=-183379;[1]=-173986;[2]=-164720;[3]=-156370;[4]=-148808;[5]=-142145;[6]=-136108;[7]=-130875;[8]=-126363;[9]=-122568;[10]=-119590;[11]=-117360;[12]=-115902;[14]=-115253;[15]=-116137;[16]=-117774;[17]=-120218;[18]=-123489;[19]=-127579;[20]=-132476;[21]=-138091;[22]=-144633;[23]=-151987;[24]=-160208;[25]=-169258;[26]=-179131;[27]=-188565;[28]=-199602
67,RECAL 3 1 -2525 64 4 80,1,-2525,64,4,80,-1358.000000,33,1,Ok,85575.000000,NonMono,16,-115135.000000,15.517089,16,-1295.931644,32,[0]=-195842;[1]=-186385;[2]=-177868;[3]=-168872;[4]=-160682;[5]=-153081;[6]=-146186;[7]=-139974;[8]=-134458;[9]=-129641;[10]=-125504;[11]=-122045;[12]=-119295;[13]=-117245;[14]=-115855;[15]=-115162;[16]=-115135;[17]=-115767;[18]=-117097;[19]=-119097;[20]=-121736;[21]=-125050;[22]=-129071;[23]=-133681;[24]=-138930;[25]=-144806;[26]=-151269;[27]=-158386;[28]=-166107;[29]=-174431;[30]=-182811;[32]=-200710
68,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2475.000000,33,1,Ok,126002.000000,NonMono,13,-117839.000000,13.022161,13,-2422.911358,27,[0]=-176916;[1]=-168026;[2]=-159940;[3]=-152583;[4]=-146008;[5]=-140137;[6]=-134937;[7]=-130451;[8]=-126627;[9]=-123473;[10]=-121036;[11]=-119289;[12]=-118225;[13]=-117839;[14]=-118158;[15]=-119175;[16]=-120908;[17]=-123322;[18]=-126523;[19]=-130424;[20]=-135053;[21]=-140417;[22]=-146543;[23]=-153383;[24]=-161015;[25]=-169423;[26]=-178564
69,RECAL 3 1 -2423 64 4 80,1,-2423,64,4,80,1215.000000,33,1,Ok,87487.000000,NonMono,16,-117831.000000,15.882673,16,1278.530690,32,[0]=-193978;[1]=-185723;[2]=-178082;[3]=-169969;[4]=-162402;[5]=-155383;[6]=-148960;[7]=-143114;[8]=-137837;[9]=-133180;[10]=-129138;[11]=-125666;[12]=-122782;[13]=-120593;[14]=-119013;[15]=-118092;[16]=-117831;[17]=-118225;[18]=-119293;[19]=-121055;[20]=-123490;[21]=-126658;[22]=-130454;[23]=-134970;[24]=-140168;[25]=-146102;[26]=-152742;[28]=-168174;[29]=-177069;[30]=-185588;[31]=-194956;[32]=-205318
70,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2555.000000,33,1,Ok,123528.000000,NonMono,14,-118125.000000,13.519217,14,-2500.923134,29,[0]=-184569;[1]=-175779;[2]=-166861;[3]=-158731;[4]=-151421;[5]=-144865;[6]=-139010;[7]=-133872;[8]=-129449;[9]=-125713;[10]=-122711;[11]=-120473;[12]=-118954;[13]=-118161;[14]=-118125;[15]=-118807;[16]=-120225;[17]=-122423;[18]=-125383;[19]=-129108;[20]=-133562;[21]=-138830;[22]=-144821;[23]=-151571;[24]=-159087;[25]=-167346;[26]=-176487;[27]=-185347;[28]=-195147
71,RECAL 3 1 -2501 64 4 80,1,-2501,64,4,80,2123.000000,33,1,Ok,163626.000000,NonMono,16,-118044.000000,16.736105,17,2189.944420,33,[0]=-281670;[1]=-279133;[2]=-274551;[3]=-265397;[4]=-250979;[5]=-233598;[6]=-215994;[7]=-199076;[8]=-184164;[9]=-170259;[10]=-157377;[11]=-146254;[12]=-136900;[13]=-129376;[14]=-123728;[15]=-119928;[16]=-118044;[17]=-118050;[18]=-119974;[19]=-123819;[20]=-129612;[21]=-137250;[22]=-146887;[23]=-158424;[24]=-171900;[25]=-186163;[26]=-202283;[27]=-220128;[28]=-238623;[29]=-256055;[30]=-269155;[31]=-276589;[32]=-280467
72,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2456.000000,33,1,Ok,112570.000000,NonMono,13,-128957.000000,13.261332,13,-2402.954671,27,[0]=-184957;[1]=-177438;[2]=-169751;[3]=-162732;[4]=-156416;[5]=-150778;[6]=-145821;[7]=-141562;[8]=-137862;[9]=-134794;[10]=-132365;[11]=-130597;[12]=-129442;[13]=-128957;[14]=-129084;[15]=-129881;[16]=-131334;[17]=-133424;[18]=-136210;[19]=-139694;[20]=-143790;[21]=-148591;[22]=-154029;[23]=-160172;[24]=-167025;[25]=-174654;[26]=-182480
73,RECAL 3 1 -2403 64 4 80,1,-2403,64,4,80,2750.000000,33,1,Ok,158125.000000,NonMono,17,-126369.000000,17.648959,18,2820.595834,31,[2]=-284494;[3]=-284031;[4]=-283431;[5]=-281656;[6]=-277683;[7]=-268378;[8]=-250279;[9]=-227691;[10]=-205741;[11]=-186236;[12]=-169525;[13]=-154746;[14]=-143063;[15]=-134424;[16]=-128834;[17]=-126369;[18]=-127016;[19]=-130776;[20]=-137604;[21]=-147479;[22]=-160382;[23]=-176271;[24]=-193222;[25]=-213780;[26]=-235830;[27]=-257264;[28]=-271681;[29]=-278631;[30]=-282041;[31]=-283217;[32]=-284101
74,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2116.000000,33,1,Ok,99827.000000,NonMono,17,-121632.000000,17.307632,17,2185.230529,31,[2]=-199555;[3]=-189665;[4]=-181345;[5]=-172722;[6]=-164519;[7]=-157140;[8]=-150577;[9]=-144695;[10]=-139450;[11]=-134908;[12]=-131027;[13]=-127822;[14]=-125264;[15]=-123403;[16]=-122192;[17]=-121632;[18]=-121764;[19]=-122539;[20]=-124029;[21]=-126224;[22]=-129049;[23]=-132581;[24]=-136908;[25]=-141952;[26]=-147730;[27]=-154295;[28]=-161709;[29]=-169911;[30]=-178883;[31]=-187439;[32]=-197564
75,RECAL 3 1 2185 64 4 80,1,2185,64,4,80,-2864.000000,33,1,Ok,165756.000000,NonMono,15,-118579.000000,14.416204,14,-2806.335183,31,[0]=-284153;[1]=-283673;[2]=-282911;[3]=-281403;[4]=-278088;[5]=-269939;[6]=-252319;[7]=-227762;[8]=-202672;[9]=-181085;[10]=-161242;[11]=-145086;[12]=-132710;[13]=-124268;[14]=-119522;[15]=-118579;[16]=-121411;[17]=-128048;[18]=-138392;[19]=-152506;[20]=-170529;[21]=-190657;[22]=-215035;[23]=-241510;[24]=-265080;[25]=-277410;[26]=-281914;[27]=-283210;[28]=-283681;[29]=-283987;[30]=-284133
76,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2132.000000,33,1,Ok,102179.000000,NonMono,17,-110890.000000,17.057215,17,2200.228859,31,[2]=-190791;[3]=-181497;[4]=-171994;[5]=-163004;[6]=-154711;[7]=-147184;[8]=-140358;[9]=-134237;[10]=-128863;[11]=-124163;[12]=-120165;[13]=-116893;[14]=-114306;[15]=-112450;[16]=-111305;[17]=-110890;[18]=-111194;[19]=-112245;[20]=-114034;[21]=-116615;[22]=-119977;[23]=-124163;[24]=-129177;[25]=-134985;[26]=-141635;[27]=-149049;[28]=-157436;[29]=-166765;[30]=-177088;[31]=-187170;[32]=-198783
77,RECAL 3 1 2200 64 4 80,1,2200,64,4,80,-2293.000000,33,1,Ok,175241.000000,NonMono,15,-108756.000000,14.181510,14,-2236.273962,30,[0]=-281253;[1]=-278516;[2]=-273040;[3]=-261661;[4]=-244088;[5]=-223443;[7]=-183766;[8]=-166061;[9]=-150226;[10]=-136850;[11]=-126051;[12]=-117806;[13]=-112210;[14]=-109213;[15]=-108756;[16]=-110880;[17]=-115594;[18]=-122869;[19]=-132813;[20]=-145280;[21]=-160404;[22]=-178345;[23]=-197146;[24]=-219204;[25]=-242109;[26]=-262183;[27]=-274170;[28]=-279883;[29]=-282078;[30]=-283133
78,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2047.000000,33,1,Ok,100975.000000,NonMono,17,-112242.000000,17.460978,17,2116.843911,31,[2]=-192298;[3]=-183343;[4]=-174477;[5]=-165623;[6]=-157527;[7]=-150060;[8]=-143292;[9]=-137100;[10]=-131594;[11]=-126745;[12]=-122557;[13]=-119092;[14]=-116342;[15]=-114265;[16]=-112889;[17]=-112242;[18]=-112279;[19]=-113045;[20]=-114522;[21]=-116740;[22]=-119716;[23]=-123428;[24]=-127953;[25]=-133144;[26]=-139122;[27]=-145876;[28]=-153464;[29]=-161899;[30]=-171129;[31]=-181173;[32]=-190983
79,RECAL 3 1 2117 64 4 80,1,2117,64,4,80,-1527.000000,33,1,Ok,141567.000000,NonMono,16,-112136.000000,15.612225,16,-1464.551099,33,[0]=-239674;[1]=-226206;[2]=-212545;[3]=-199158;[4]=-186688;[5]=-175471;[6]=-164047;[7]=-153849;[8]=-144790;[9]=-136783;[10]=-129884;[11]=-124081;[12]=-119429;[13]=-115932;[14]=-113564;[15]=-112301;[16]=-112136;[17]=-113117;[18]=-115207;[19]=-118404;[20]=-122705;[21]=-128196;[22]=-134775;[23]=-142566;[24]=-151506;[25]=-161667;[26]=-173010;[27]=-184631;[28]=-197012;[29]=-210967;[30]=-225384;[31]=-239970;[32]=-253703
80,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2040.000000,33,1,Ok,106618.000000,NonMono,18,-106617.000000,18.019654,18,2112.078614,29,[4]=-173596;[5]=-164527;[6]=-156092;[7]=-148336;[8]=-141253;[9]=-134780;[10]=-129004;[11]=-123763;[12]=-119243;[13]=-115407;[14]=-112268;[15]=-109808;[16]=-108049;[17]=-106978;[18]=-106617;[19]=-106981;[20]=-108038;[21]=-109835;[22]=-112367;[23]=-115654;[24]=-119668;[25]=-124478;[26]=-130119;[27]=-136414;[28]=-143529;[29]=-151438;[30]=-160272;[31]=-169984;[32]=-180441
81,RECAL 3 1 2112 64 4 80,1,2112,64,4,80,838.000000,33,1,Ok,54285.000000,NonMono,17,-106396.000000,17.036133,17,906.144531,31,[2]=-149486;[3]=-144277;[4]=-139381;[5]=-134774;[6]=-130508;[7]=-126488;[8]=-122740;[9]=-119402;[10]=-116437;[11]=-113819;[12]=-111596;[13]=-109753;[14]=-108307;[15]=-107261;[16]=-106605;[17]=-106396;[18]=-106588;[19]=-107246;[20]=-108332;[21]=-109849;[22]=-111863;[23]=-114311;[24]=-117215;[25]=-120597;[26]=-124475;[27]=-128899;[28]=-133775;[29]=-139184;[30]=-145113;[31]=-151505;[32]=-158518
82,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2123.000000,33,1,Ok,112127.000000,NonMono,18,-108611.000000,17.996938,18,2194.987750,29,[4]=-178428;[5]=-168776;[6]=-159952;[7]=-151827;[8]=-144417;[9]=-137661;[10]=-131631;[11]=-126278;[12]=-121596;[13]=-117665;[14]=-114449;[15]=-111918;[16]=-110088;[17]=-108984;[18]=-108611;[19]=-108956;[20]=-110054;[21]=-111900;[22]=-114519;[23]=-117946;[24]=-122203;[25]=-127284;[26]=-133180;[27]=-139959;[28]=-147570;[29]=-156100;[30]=-165492;[31]=-176001;[32]=-186294
83,RECAL 3 1 2195 64 4 80,1,2195,64,4,80,1846.000000,33,1,Ok,173105.000000,NonMono,17,-107316.000000,16.923554,17,1913.694215,31,[2]=-268467;[3]=-258582;[4]=-244647;[5]=-228843;[6]=-212497;[7]=-196394;[8]=-182113;[9]=-167788;[10]=-154498;[11]=-142653;[12]=-132308;[13]=-123649;[14]=-116799;[15]=-111771;[16]=-108589;[17]=-107316;[18]=-107943;[19]=-110519;[20]=-115143;[21]=-121832;[22]=-130698;[23]=-141688;[24]=-154859;[25]=-170479;[26]=-187177;[27]=-206274;[28]=-226997;[29]=-247915;[30]=-265583;[31]=-275717;[32]=-280421
84,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2125.000000,33,1,Ok,106509.000000,NonMono,18,-114981.000000,17.856123,18,2196.424491,29,[4]=-180482;[5]=-171380;[6]=-162971;[7]=-155198;[8]=-148156;[9]=-141823;[10]=-136138;[11]=-131133;[12]=-126809;[13]=-123147;[14]=-120165;[15]=-117844;[16]=-116193;[17]=-115244;[18]=-114981;[19]=-115405;[20]=-116526;[21]=-118367;[22]=-120936;[23]=-124263;[24]=-128391;[25]=-133240;[26]=-138902;[27]=-145334;[28]=-152552;[29]=-160554;[30]=-169550;[31]=-179303;[32]=-188806
85,RECAL 3 1 2196 64 4 80,1,2196,64,4,80,2483.000000,33,1,Ok,172706.000000,NonMono,17,-111689.000000,17.276929,17,2552.107717,31,[2]=-283765;[3]=-282989;[4]=-281314;[5]=-277806;[6]=-270986;[7]=-257773;[8]=-238228;[9]=-216680;[10]=-195429;[11]=-177031;[12]=-158896;[13]=-143457;[14]=-130923;[15]=-121320;[16]=-114902;[17]=-111689;[18]=-111775;[19]=-115237;[20]=-122086;[21]=-132622;[22]=-146912;[23]=-165085;[24]=-186361;[25]=-211427;[26]=-239983;[27]=-265743;[28]=-278347;[29]=-282782;[30]=-283730;[31]=-283975;[32]=-284395
86,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-497.000000,33,1,Ok,4356.000000,NonMono,20,-116458.000000,19.900606,20,-417.397576,25,[8]=-117909;[9]=-117657;[10]=-117443;[11]=-117239;[12]=-117079;[13]=-116926;[14]=-116798;[15]=-116687;[16]=-116597;[17]=-116536;[18]=-116476;[19]=-116466;[20]=-116458;[21]=-116462;[22]=-116492;[23]=-116536;[24]=-116603;[25]=-116682;[26]=-116781;[27]=-116896;[28]=-117016;[29]=-117150;[30]=-117301;[31]=-117474;[32]=-117651
87,RECAL 3 1 -417 64 4 80,1,-417,64,4,80,2477.000000,33,1,Ok,172208.000000,NonMono,18,-111800.000000,16.795140,17,2544.180558,27,[4]=-282147;[5]=-279506;[6]=-274344;[7]=-263652;[8]=-245540;[9]=-223746;[10]=-201772;[11]=-182243;[13]=-147505;[14]=-134059;[15]=-123650;[16]=-116443;[17]=-112484;[18]=-111800;[19]=-114498;[20]=-120656;[21]=-130267;[22]=-143686;[23]=-160959;[24]=-182069;[25]=-205914;[26]=-233953;[27]=-260942;[28]=-275992;[29]=-281820;[31]=-283977;[32]=-283968
88,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-492.000000,33,1,Ok,4314.000000,NonMono,18,-109424.000000,18.780513,19,-416.877949,29,[4]=-111980;[5]=-111625;[6]=-111292;[7]=-110997;[8]=-110726;[9]=-110492;[10]=-110271;[11]=-110090;[12]=-109929;[13]=-109793;[14]=-109674;[15]=-109570;[16]=-109510;[17]=-109464;[18]=-109424;[19]=-109426;[20]=-109444;[21]=-109481;[22]=-109527;[23]=-109603;[24]=-109682;[25]=-109795;[26]=-109914;[27]=-110061;[28]=-110231;[29]=-110395;[30]=-110583;[31]=-110788;[32]=-111006
