line_no,cmd,sweep_mode,base_x,base_y,legacy_5param,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
2276,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-428.000000,33,0,ParabolaNotDownward,1885.000000,Flat,16,-209807.000000,,,,0,
2277,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-564.000000,101,1,Ok,25029.000000,NonMono,51,-209823.000000,50.549563,51,-361.801749,43,[30]=-212898;[31]=-212571;[32]=-212274;[33]=-211985;[34]=-211725;[35]=-211481;[36]=-211265;[37]=-211058;[38]=-210871;[39]=-210700;[40]=-210551;[41]=-210406;[42]=-210286;[43]=-210179;[44]=-210087;[45]=-210010;[46]=-209948;[47]=-209894;[48]=-209861;[49]=-209835;[50]=-209825;[51]=-209823;[52]=-209838;[53]=-209857;[54]=-209887;[55]=-209927;[56]=-209984;[57]=-210046;[58]=-210119;[59]=-210197;[60]=-210284;[61]=-210381;[62]=-210488;[63]=-210595;[64]=-210717;[65]=-210839;[66]=-210972;[67]=-211117;[68]=-211263;[69]=-211411;[70]=-211566;[71]=-211727;[72]=-211893
2278,RECAL 3 0 9999 -362 64 4 80,0,9999,-362,0,64,4,80,-426.000000,33,0,ParabolaNotDownward,1785.000000,Flat,16,-209825.000000,,,,0,
2279,RECAL 3 1 9999 -362 64 4 80,1,9999,-362,0,64,4,80,1145.000000,33,1,Ok,76189.000000,NonMono,17,-209721.000000,16.690722,17,1211.762888,7,[14]=-211810;[15]=-210529;[16]=-209830;[17]=-209721;[18]=-210198;[19]=-211282;[20]=-212973
2280,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-762.000000,33,1,Ok,7179.000000,NonMono,16,-210924.000000,16.470612,16,-696.117554,23,[5]=-214299;[6]=-213724;[7]=-213198;[8]=-212734;[9]=-212322;[10]=-211962;[11]=-211657;[12]=-211410;[13]=-211213;[14]=-211065;[15]=-210974;[16]=-210924;[17]=-210924;[18]=-210972;[19]=-211068;[20]=-211204;[21]=-211395;[22]=-211622;[23]=-211903;[24]=-212223;[25]=-212576;[26]=-212967;[27]=-213402
2281,RECAL 3 1 9999 -696 64 4 80,1,9999,-696,0,64,4,80,-1451.000000,33,1,Ok,100278.000000,NonMono,15,-210886.000000,15.464344,15,-1389.142625,7,[12]=-215471;[13]=-213167;[14]=-211633;[15]=-210886;[16]=-210919;[17]=-211713;[18]=-213271
2282,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-863.000000,33,1,Ok,10338.000000,NonMono,13,-213313.000000,12.807707,13,-811.769173,21,[3]=-216525;[4]=-215882;[5]=-215321;[6]=-214829;[7]=-214408;[8]=-214059;[9]=-213784;[10]=-213570;[11]=-213419;[12]=-213336;[13]=-213313;[14]=-213359;[15]=-213461;[16]=-213631;[17]=-213850;[18]=-214135;[19]=-214475;[20]=-214867;[21]=-215316;[22]=-215825;[23]=-216381
2283,RECAL 3 1 9999 -812 64 4 80,1,9999,-812,0,64,4,80,-2334.000000,33,1,Ok,263536.000000,NonMono,15,-213095.000000,15.404935,15,-2272.380261,5,[13]=-218871;[14]=-214946;[15]=-213095;[16]=-213284;[17]=-215507
2284,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-547.000000,33,0,ParabolaNotDownward,2308.000000,Flat,15,-219387.000000,,,,0,
2285,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-683.000000,101,1,Ok,30937.000000,NonMono,49,-219301.000000,48.964429,49,-487.142283,37,[31]=-222531;[32]=-222154;[33]=-221803;[34]=-221477;[35]=-221185;[36]=-220915;[37]=-220667;[38]=-220437;[39]=-220231;[40]=-220037;[41]=-219882;[42]=-219741;[43]=-219620;[44]=-219524;[45]=-219443;[46]=-219381;[47]=-219335;[48]=-219305;[49]=-219301;[50]=-219308;[51]=-219326;[52]=-219374;[53]=-219430;[54]=-219508;[55]=-219597;[56]=-219704;[57]=-219817;[58]=-219946;[59]=-220088;[60]=-220247;[61]=-220424;[62]=-220597;[63]=-220796;[64]=-221003;[65]=-221211;[66]=-221434;[67]=-221677
2286,RECAL 3 0 9999 -487 64 4 80,0,9999,-487,0,64,4,80,-551.000000,33,0,ParabolaNotDownward,2518.000000,Flat,16,-219262.000000,,,,0,
2287,RECAL 3 1 9999 -487 64 4 80,1,9999,-487,0,64,4,80,-2954.000000,33,1,Ok,300826.000000,NonMono,15,-216662.000000,14.686128,15,-2895.255488,5,[13]=-221044;[14]=-217254;[15]=-216662;[16]=-219236;[17]=-224951
2288,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2494.000000,33,1,Ok,95050.000000,NonMono,15,-221650.000000,14.659343,15,-2435.362629,7,[12]=-223798;[13]=-222464;[14]=-221745;[15]=-221650;[16]=-222168;[17]=-223297;[18]=-225045
2289,RECAL 3 1 9999 -2435 64 4 80,1,9999,-2435,0,64,4,80,-2913.000000,33,1,Ok,297430.000000,NonMono,15,-219648.000000,14.852587,15,-2853.589652,5,[13]=-224865;[14]=-220715;[15]=-219648;[16]=-221597;[17]=-226552
2290,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2573.000000,33,1,Ok,100696.000000,NonMono,15,-216305.000000,15.219274,15,-2512.122903,7,[12]=-219950;[13]=-218026;[14]=-216813;[15]=-216305;[16]=-216505;[17]=-217403;[18]=-219013
2291,RECAL 3 1 9999 -2512 64 4 80,1,9999,-2512,0,64,4,80,-2283.000000,33,1,Ok,251856.000000,NonMono,16,-216310.000000,15.517598,16,-2220.929607,5,[14]=-218313;[15]=-216341;[16]=-216310;[17]=-218187;[18]=-221965
2292,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2542.000000,33,1,Ok,102370.000000,NonMono,15,-211331.000000,15.011904,15,-2481.952382,7,[12]=-214543;[13]=-212770;[14]=-211693;[15]=-211331;[16]=-211676;[17]=-212734;[18]=-214485
2293,RECAL 3 1 9999 -2482 64 4 80,1,9999,-2482,0,64,4,80,-1368.000000,33,1,Ok,85837.000000,NonMono,15,-211278.000000,15.421977,15,-1306.312093,7,[12]=-215181;[13]=-213195;[14]=-211897;[15]=-211278;[16]=-211331;[17]=-212042;[18]=-213407
2294,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2477.000000,33,1,Ok,95237.000000,NonMono,15,-211626.000000,15.195643,15,-2416.217427,7,[12]=-215023;[13]=-213225;[14]=-212091;[15]=-211626;[16]=-211827;[17]=-212703;[18]=-214232
2295,RECAL 3 1 9999 -2416 64 4 80,1,9999,-2416,0,64,4,80,1236.000000,33,1,Ok,85651.000000,NonMono,16,-211608.000000,16.299917,16,1301.199667,7,[13]=-215151;[14]=-213324;[15]=-212140;[16]=-211608;[17]=-211747;[18]=-212543;[19]=-214002
2296,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2475.000000,33,1,Ok,98973.000000,NonMono,15,-214549.000000,14.804475,15,-2415.782098,7,[12]=-217126;[13]=-215607;[14]=-214748;[15]=-214549;[16]=-215002;[17]=-216117;[18]=-217878
2297,RECAL 3 1 9999 -2416 64 4 80,1,9999,-2416,0,64,4,80,2155.000000,33,1,Ok,238037.000000,NonMono,17,-214472.000000,16.523399,17,2221.093597,5,[15]=-216489;[16]=-214512;[17]=-214472;[18]=-216362;[19]=-220209
2298,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2471.000000,33,1,Ok,92200.000000,NonMono,15,-219170.000000,15.093128,15,-2410.627489,7,[12]=-222182;[13]=-220546;[14]=-219544;[15]=-219170;[16]=-219428;[17]=-220307;[18]=-221819
2299,RECAL 3 1 9999 -2411 64 4 80,1,9999,-2411,0,64,4,80,2788.000000,33,1,Ok,299934.000000,NonMono,17,-217015.000000,17.187363,17,2856.749450,5,[15]=-224286;[16]=-219123;[17]=-217015;[18]=-217978;[19]=-222052
2300,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2125.000000,33,1,Ok,95802.000000,NonMono,18,-218179.000000,17.662424,18,2195.649696,7,[15]=-220396;[16]=-219029;[17]=-218289;[18]=-218179;[19]=-218724;[20]=-219896;[21]=-221717
2301,RECAL 3 1 9999 2196 64 4 80,1,9999,2196,0,64,4,80,-2877.000000,33,1,Ok,301899.000000,NonMono,15,-215847.000000,14.837379,15,-2817.650484,5,[13]=-221482;[14]=-216965;[15]=-215847;[16]=-218040;[17]=-223558
2302,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2130.000000,33,1,Ok,85309.000000,NonMono,17,-209827.000000,16.520665,17,2196.082660,7,[14]=-211810;[15]=-210507;[16]=-209839;[17]=-209827;[18]=-210467;[19]=-211762;[20]=-213712
2303,RECAL 3 1 9999 2196 64 4 80,1,9999,2196,0,64,4,80,-2248.000000,33,1,Ok,263361.000000,NonMono,15,-208448.000000,14.864917,15,-2188.540333,5,[13]=-212020;[14]=-209198;[15]=-208448;[16]=-209753;[17]=-213118
2304,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2073.000000,33,1,Ok,80557.000000,NonMono,16,-206527.000000,16.291765,16,2138.167060,7,[13]=-209815;[14]=-208114;[15]=-207015;[16]=-206527;[17]=-206661;[18]=-207407;[19]=-208793
2305,RECAL 3 1 9999 2138 64 4 80,1,9999,2138,0,64,4,80,-1343.000000,33,1,Ok,90551.000000,NonMono,16,-206505.000000,15.563783,16,-1280.744867,7,[13]=-208801;[14]=-207315;[15]=-206553;[16]=-206505;[17]=-207165;[18]=-208524;[19]=-210560
2306,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2151.000000,33,1,Ok,101389.000000,NonMono,18,-206198.000000,17.837949,18,2222.351798,7,[15]=-208851;[16]=-207310;[17]=-206420;[18]=-206198;[19]=-206639;[20]=-207749;[21]=-209531
2307,RECAL 3 1 9999 2222 64 4 80,1,9999,2222,0,64,4,80,1229.000000,33,1,Ok,96567.000000,NonMono,16,-206199.000000,16.105751,16,1293.423002,7,[13]=-209673;[14]=-207803;[15]=-206641;[16]=-206199;[17]=-206490;[18]=-207513;[19]=-209273
2308,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2138.000000,33,1,Ok,89936.000000,NonMono,17,-207694.000000,17.017544,17,2206.070177,9,[13]=-212863;[14]=-210609;[15]=-209006;[16]=-208029;[17]=-207694;[18]=-208009;[19]=-208962;[20]=-210556;[21]=-212803
2309,RECAL 3 1 9999 2206 64 4 80,1,9999,2206,0,64,4,80,2128.000000,33,1,Ok,259095.000000,NonMono,17,-206389.000000,17.115784,17,2196.463138,5,[15]=-211025;[16]=-207674;[17]=-206389;[18]=-207196;[19]=-210101
2310,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2129.000000,33,1,Ok,85358.000000,NonMono,17,-216158.000000,17.012721,17,2197.050883,9,[13]=-221083;[14]=-218935;[15]=-217402;[16]=-216476;[17]=-216158;[18]=-216451;[19]=-217375;[20]=-218905;[21]=-221044
2311,RECAL 3 1 9999 2197 64 4 80,1,9999,2197,0,64,4,80,2753.000000,33,1,Ok,305954.000000,NonMono,17,-213079.000000,17.431157,17,2822.724629,17,[9]=-326164;[10]=-301744;[11]=-279894;[12]=-260817;[13]=-244814;[14]=-231980;[15]=-222390;[16]=-216114;[17]=-213079;[18]=-213351;[19]=-216986;[20]=-224010;[21]=-234433;[22]=-248340;[23]=-265713;[24]=-286667;[25]=-311213
2312,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-987.000000,33,1,Ok,15053.000000,NonMono,18,-215328.000000,17.529201,18,-916.883195,17,[10]=-217953;[11]=-217289;[12]=-216720;[13]=-216256;[14]=-215887;[15]=-215605;[16]=-215423;[17]=-215334;[18]=-215328;[19]=-215418;[20]=-215587;[21]=-215840;[22]=-216181;[23]=-216599;[24]=-217104;[25]=-217682;[26]=-218333
2313,RECAL 3 1 9999 -917 64 4 80,1,9999,-917,0,64,4,80,2770.000000,33,1,Ok,305552.000000,NonMono,17,-212983.000000,17.193347,17,2838.773389,5,[15]=-221008;[16]=-215305;[17]=-212983;[18]=-214003;[19]=-218376
2314,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-931.000000,33,1,Ok,11786.000000,NonMono,16,-213168.000000,15.674903,16,-868.300386,19,[7]=-216616;[8]=-215849;[9]=-215187;[10]=-214619;[11]=-214142;[12]=-213767;[13]=-213482;[14]=-213288;[15]=-213184;[16]=-213168;[17]=-213237;[18]=-213395;[19]=-213639;[20]=-213962;[21]=-214368;[22]=-214851;[23]=-215413;[24]=-216060;[25]=-216765
2315,RECAL 3 1 9999 -868 64 4 80,1,9999,-868,0,64,4,80,2152.000000,33,1,Ok,258797.000000,NonMono,17,-212446.000000,16.846646,17,2219.386585,5,[15]=-216028;[16]=-213180;[17]=-212446;[18]=-213836;[19]=-217366
2316,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-886.000000,33,1,Ok,12987.000000,NonMono,17,-209591.000000,16.957670,17,-818.169319,19,[8]=-213058;[9]=-212313;[10]=-211654;[11]=-211094;[12]=-210624;[13]=-210244;[14]=-209955;[15]=-209753;[16]=-209632;[17]=-209591;[18]=-209635;[19]=-209758;[20]=-209962;[21]=-210241;[22]=-210597;[23]=-211028;[24]=-211527;[25]=-212103;[26]=-212751
2317,RECAL 3 1 9999 -818 64 4 80,1,9999,-818,0,64,4,80,1266.000000,33,1,Ok,100562.000000,NonMono,17,-209470.000000,16.660967,17,1332.643869,7,[14]=-212156;[15]=-210496;[16]=-209597;[17]=-209470;[18]=-210118;[19]=-211552;[20]=-213744
2318,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-1085.000000,33,1,Ok,21080.000000,NonMono,17,-208273.000000,16.837292,17,-1017.650831,15,[10]=-211560;[11]=-210651;[12]=-209898;[13]=-209284;[14]=-208822;[15]=-208503;[16]=-208321;[17]=-208273;[18]=-208364;[19]=-208583;[20]=-208945;[21]=-209418;[22]=-210032;[23]=-210779;[24]=-211646
2319,RECAL 3 1 9999 -1018 64 4 80,1,9999,-1018,0,64,4,80,-1303.000000,33,1,Ok,86642.000000,NonMono,16,-208262.000000,15.876678,16,-1239.493287,7,[13]=-211027;[14]=-209433;[15]=-208516;[16]=-208262;[17]=-208678;[18]=-209746;[19]=-211470
2320,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-955.000000,33,1,Ok,14530.000000,NonMono,17,-213507.000000,16.616652,17,-888.533393,17,[9]=-216362;[10]=-215645;[11]=-215040;[12]=-214527;[13]=-214125;[14]=-213821;[15]=-213619;[16]=-213516;[17]=-213507;[18]=-213592;[19]=-213763;[20]=-214024;[21]=-214382;[22]=-214832;[23]=-215351;[24]=-215971;[25]=-216680
2321,RECAL 3 1 9999 -889 64 4 80,1,9999,-889,0,64,4,80,-2228.000000,33,1,Ok,255312.000000,NonMono,15,-212934.000000,15.235853,15,-2167.056588,5,[13]=-217845;[14]=-214406;[15]=-212934;[16]=-213470;[17]=-216006
2322,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-983.000000,33,1,Ok,14646.000000,NonMono,17,-217150.000000,16.864823,17,-915.540706,17,[9]=-220181;[10]=-219449;[11]=-218828;[12]=-218296;[13]=-217882;[14]=-217553;[15]=-217326;[16]=-217193;[17]=-217150;[18]=-217229;[19]=-217373;[20]=-217611;[21]=-217947;[22]=-218344;[23]=-218845;[24]=-219422;[25]=-220078
2323,RECAL 3 1 9999 -916 64 4 80,1,9999,-916,0,64,4,80,-2858.000000,33,1,Ok,304307.000000,NonMono,15,-213800.000000,14.512478,15,-2799.950089,17,[7]=-307985;[8]=-284701;[9]=-264437;[10]=-247486;[11]=-234048;[12]=-223899;[13]=-217156;[14]=-213807;[15]=-213800;[16]=-217089;[17]=-223702;[18]=-233566;[19]=-246765;[20]=-263292;[21]=-283083;[22]=-306055;[23]=-332173
2324,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2550.000000,33,1,Ok,107164.000000,NonMono,16,-224835.000000,15.620186,16,-2487.519255,7,[13]=-227514;[14]=-225837;[15]=-224935;[16]=-224835;[17]=-225553;[18]=-227061;[19]=-229385
2325,RECAL 3 1 9999 -2488 64 4 80,1,9999,-2488,0,64,4,80,-2872.000000,33,1,Ok,293389.000000,NonMono,15,-222915.000000,14.951825,15,-2812.192699,5,[13]=-229256;[14]=-224408;[15]=-222915;[16]=-224717;[17]=-229813
2326,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2545.000000,33,1,Ok,123545.000000,NonMono,15,-219639.000000,14.770768,15,-2485.916929,7,[12]=-222816;[13]=-220936;[14]=-219863;[15]=-219639;[16]=-220257;[17]=-221701;[18]=-223990
2327,RECAL 3 1 9999 -2486 64 4 80,1,9999,-2486,0,64,4,80,-2242.000000,33,1,Ok,269928.000000,NonMono,15,-218249.000000,14.820203,15,-2182.719188,5,[13]=-221613;[14]=-218912;[15]=-218249;[16]=-219625;[17]=-222960
2328,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2590.000000,33,1,Ok,135567.000000,NonMono,14,-213069.000000,14.456070,14,-2532.175721,7,[11]=-218243;[12]=-215621;[13]=-213904;[14]=-213069;[15]=-213101;[16]=-214006;[17]=-215774
2329,RECAL 3 1 9999 -2532 64 4 80,1,9999,-2532,0,64,4,80,-1334.000000,33,1,Ok,88064.000000,NonMono,16,-212979.000000,15.534129,16,-1271.863483,7,[13]=-215118;[14]=-213720;[15]=-213002;[16]=-212979;[17]=-213640;[18]=-214976;[19]=-216979
2330,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2524.000000,33,1,Ok,116003.000000,NonMono,15,-211716.000000,15.101105,15,-2463.595580,7,[12]=-215713;[13]=-213548;[14]=-212219;[15]=-211716;[16]=-212046;[17]=-213197;[18]=-215142
2331,RECAL 3 1 9999 -2464 64 4 80,1,9999,-2464,0,64,4,80,1237.000000,33,1,Ok,93208.000000,NonMono,16,-211723.000000,16.299668,16,1302.198673,7,[13]=-215601;[14]=-213601;[15]=-212309;[16]=-211723;[17]=-211872;[18]=-212757;[19]=-214368
2332,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2537.000000,33,1,Ok,110954.000000,NonMono,15,-215319.000000,15.327045,15,-2475.691820,7,[12]=-219825;[13]=-217496;[14]=-215997;[15]=-215319;[16]=-215460;[17]=-216412;[18]=-218162
2333,RECAL 3 1 9999 -2476 64 4 80,1,9999,-2476,0,64,4,80,2134.000000,33,1,Ok,250039.000000,NonMono,17,-215172.000000,16.553194,17,2200.212775,5,[15]=-217431;[16]=-215268;[17]=-215172;[18]=-217103;[19]=-221111
2334,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-2545.000000,33,1,Ok,114350.000000,NonMono,15,-223164.000000,14.750634,15,-2485.997462,7,[12]=-226072;[13]=-224338;[14]=-223358;[15]=-223164;[16]=-223749;[17]=-225102;[18]=-227220
2335,RECAL 3 1 9999 -2486 64 4 80,1,9999,-2486,0,64,4,80,2754.000000,33,1,Ok,300186.000000,NonMono,18,-219126.000000,17.603483,18,2824.413930,5,[16]=-223081;[17]=-219459;[18]=-219126;[19]=-222054;[20]=-228259
2336,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2390.000000,33,1,Ok,112076.000000,NonMono,16,-221899.000000,16.473505,16,2455.894020,7,[13]=-226907;[14]=-224390;[15]=-222725;[16]=-221899;[17]=-221913;[18]=-222799;[19]=-224555
2337,RECAL 3 1 9999 2456 64 4 80,1,9999,2456,0,64,4,80,-2893.000000,33,1,Ok,302847.000000,NonMono,14,-216356.000000,14.206012,14,-2836.175952,5,[12]=-224415;[13]=-218719;[14]=-216356;[15]=-217343;[16]=-221673
2338,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2301.000000,33,1,Ok,107491.000000,NonMono,16,-214732.000000,16.429618,16,2366.718473,7,[13]=-219471;[14]=-217068;[15]=-215483;[16]=-214732;[17]=-214789;[18]=-215652;[19]=-217363
2339,RECAL 3 1 9999 2367 64 4 80,1,9999,2367,0,64,4,80,-2269.000000,33,1,Ok,271555.000000,NonMono,15,-213076.000000,14.739841,15,-2210.040635,5,[13]=-216168;[14]=-213574;[15]=-213076;[16]=-214655;[17]=-218311
2340,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2250.000000,33,1,Ok,108319.000000,NonMono,17,-212083.000000,16.783236,17,2317.132945,7,[14]=-215181;[15]=-213350;[16]=-212319;[17]=-212083;[18]=-212670;[19]=-214065;[20]=-216276
2341,RECAL 3 1 9999 2317 64 4 80,1,9999,2317,0,64,4,80,-1362.000000,33,1,Ok,95223.000000,NonMono,15,-211892.000000,15.264817,15,-1300.940734,7,[12]=-215701;[13]=-213715;[14]=-212448;[15]=-211892;[16]=-212063;[17]=-212955;[18]=-214548
2342,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2224.000000,33,1,Ok,102182.000000,NonMono,17,-211988.000000,16.538708,17,2290.154833,7,[14]=-214453;[15]=-212848;[16]=-212021;[17]=-211988;[18]=-212750;[19]=-214287;[20]=-216601
2343,RECAL 3 1 9999 2290 64 4 80,1,9999,2290,0,64,4,80,1221.000000,33,1,Ok,89489.000000,NonMono,16,-211906.000000,16.410144,16,1286.640576,7,[13]=-215878;[14]=-213865;[15]=-212547;[16]=-211906;[17]=-211969;[18]=-212743;[19]=-214232
2344,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2285.000000,33,1,Ok,110939.000000,NonMono,17,-213926.000000,16.789108,17,2352.156431,7,[14]=-217083;[15]=-215211;[16]=-214161;[17]=-213926;[18]=-214508;[19]=-215923;[20]=-218178
2345,RECAL 3 1 9999 2352 64 4 80,1,9999,2352,0,64,4,80,2133.000000,33,1,Ok,257828.000000,NonMono,17,-212988.000000,16.940540,17,2200.762159,5,[15]=-216860;[16]=-213896;[17]=-212988;[18]=-214142;[19]=-217358
2346,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,2256.000000,33,1,Ok,108882.000000,NonMono,17,-216484.000000,17.092670,17,2324.370679,7,[14]=-220248;[15]=-218207;[16]=-216952;[17]=-216484;[18]=-216806;[19]=-217931;[20]=-219866
2347,RECAL 3 1 9999 2324 64 4 80,1,9999,2324,0,64,4,80,2764.000000,33,1,Ok,303138.000000,NonMono,17,-214529.000000,17.072091,17,2832.288362,5,[15]=-221754;[16]=-216457;[17]=-214529;[18]=-215975;[19]=-220823
2348,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-156.000000,33,0,ParabolaNotDownward,631.000000,Flat,0,-224178.000000,,,,0,
2349,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-292.000000,101,0,ParabolaNotDownward,2119.000000,Flat,30,-224126.000000,,,,0,
2350,RECAL 3 0 9999 -492 200 4 80,0,9999,-492,0,200,4,80,-692.000000,101,0,ParabolaNotDownward,144108.000000,StrictInc,100,-226212.000000,,,,0,
2351,RECAL 3 0 9999 -92 200 4 80,0,9999,-92,0,200,4,80,-292.000000,101,0,ParabolaNotDownward,2121.000000,Flat,29,-224103.000000,,,,0,
2352,RECAL 3 0 9999 -433 64 4 80,0,9999,-433,0,64,4,80,-497.000000,33,0,ParabolaNotDownward,25454.000000,StrictInc,32,-231954.000000,,,,0,
2353,RECAL 3 1 9999 -369 64 4 80,1,9999,-369,0,64,4,80,2787.000000,33,1,Ok,289654.000000,NonMono,17,-229366.000000,17.266240,17,2856.064960,5,[15]=-237946;[16]=-231962;[17]=-229366;[18]=-230158;[19]=-234336
2354,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,326.000000,33,1,Ok,3167.000000,NonMono,13,-221031.000000,13.156418,13,378.625674,17,[5]=-221469;[6]=-221376;[7]=-221287;[8]=-221211;[9]=-221155;[10]=-221096;[11]=-221060;[12]=-221036;[13]=-221031;[14]=-221035;[15]=-221057;[16]=-221090;[17]=-221142;[18]=-221208;[19]=-221294;[20]=-221397;[21]=-221517
2355,RECAL 3 1 9999 379 64 4 80,1,9999,379,0,64,4,80,2163.000000,33,1,Ok,266402.000000,NonMono,17,-220034.000000,16.976361,17,2230.905443,5,[15]=-224227;[16]=-221056;[17]=-220034;[18]=-221159;[19]=-224441
2356,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-477.000000,33,1,Ok,4631.000000,NonMono,9,-213236.000000,8.617735,9,-442.529059,17,[1]=-213901;[2]=-213735;[3]=-213590;[4]=-213472;[5]=-213374;[6]=-213306;[7]=-213262;[8]=-213239;[9]=-213236;[10]=-213253;[11]=-213293;[12]=-213352;[13]=-213429;[14]=-213526;[15]=-213643;[16]=-213780;[17]=-213929
2357,RECAL 3 1 9999 -443 64 4 80,1,9999,-443,0,64,4,80,1274.000000,33,1,Ok,99067.000000,NonMono,17,-213166.000000,16.596658,17,1340.386632,7,[14]=-215663;[15]=-214067;[16]=-213230;[17]=-213166;[18]=-213855;[19]=-215319;[20]=-217578
2358,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,-203.000000,33,0,ParabolaNotDownward,974.000000,Flat,1,-214833.000000,,,,0,
2359,RECAL 3 0 9999 9999 200 4 80,0,9999,9999,0,200,4,80,-339.000000,101,1,Ok,4660.000000,NonMono,35,-214839.000000,34.951224,35,-199.195104,33,[19]=-215546;[20]=-215446;[21]=-215356;[22]=-215278;[23]=-215201;[24]=-215144;[25]=-215087;[26]=-215038;[27]=-214994;[28]=-214954;[29]=-214920;[30]=-214889;[31]=-214873;[32]=-214856;[33]=-214844;[34]=-214840;[35]=-214839;[36]=-214840;[37]=-214847;[38]=-214855;[39]=-214869;[40]=-214884;[41]=-214903;[42]=-214926;[43]=-214953;[44]=-214976;[45]=-215009;[46]=-215042;[47]=-215075;[48]=-215110;[49]=-215142;[50]=-215181;[51]=-215215
2360,RECAL 3 0 9999 -199 64 4 80,0,9999,-199,0,64,4,80,-263.000000,33,0,ParabolaNotDownward,705.000000,Flat,16,-214844.000000,,,,0,
2361,RECAL 3 1 9999 -199 64 4 80,1,9999,-199,0,64,4,80,-1322.000000,33,1,Ok,109357.000000,NonMono,18,-213473.000000,18.044701,18,-1249.821194,7,[15]=-216525;[16]=-214848;[17]=-213832;[18]=-213473;[19]=-213773;[20]=-214721;[21]=-216318
2362,RECAL 3 0 9999 9999 64 4 80,0,9999,9999,0,64,4,80,431.000000,33,1,Ok,5412.000000,NonMono,13,-217387.000000,12.631118,13,481.524474,17,[5]=-218039;[6]=-217883;[7]=-217748;[8]=-217636;[9]=-217542;[10]=-217469;[11]=-217415;[12]=-217389;[13]=-217387;[14]=-217407;[15]=-217456;[16]=-217529;[17]=-217628;[18]=-217755;[19]=-217910;[20]=-218098;[21]=-218307
2363,RECAL 3 1 9999 482 64 4 80,1,9999,482,0,64,4,80,-2239.000000,33,1,Ok,266871.000000,NonMono,15,-215900.000000,14.770958,15,-2179.916169,5,[13]=-218984;[14]=-216435;[15]=-215900;[16]=-217351;[17]=-220812
