line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
321,RECAL 3 1 -2246 64 4 80,1,-2246,64,4,80,1130.000000,33,1,Ok,104481.000000,NonMono,17,-13546.000000,16.529639,17,1196.118556,30,[2]=-94954;[3]=-84445;[4]=-74588;[5]=-65443;[6]=-57097;[7]=-49379;[8]=-42392;[9]=-36145;[10]=-30649;[11]=-25893;[12]=-21890;[13]=-18670;[14]=-16189;[15]=-14496;[16]=-13610;[17]=-13546;[18]=-14288;[19]=-15895;[20]=-18360;[21]=-21674;[22]=-25811;[23]=-30896;[24]=-36875;[25]=-43719;[26]=-51483;[27]=-60123;[29]=-79998;[30]=-91114;[31]=-102945;[32]=-115516
322,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2255.000000,33,1,Ok,120766.000000,NonMono,15,-17108.000000,14.785560,15,-2195.857762,31,[0]=-111332;[1]=-98414;[2]=-86622;[3]=-75799;[4]=-66076;[5]=-57199;[6]=-49225;[7]=-42171;[8]=-36034;[9]=-30772;[10]=-26377;[11]=-22853;[12]=-20160;[13]=-18333;[14]=-17314;[15]=-17108;[16]=-17705;[17]=-19105;[18]=-21306;[19]=-24290;[20]=-28025;[21]=-32577;[22]=-37934;[23]=-44087;[24]=-51062;[25]=-58832;[26]=-67439;[27]=-76904;[28]=-87225;[29]=-98448;[30]=-110641
323,RECAL 3 1 -2196 64 4 80,1,-2196,64,4,80,1969.000000,33,1,Ok,242748.000000,NonMono,17,-16637.000000,16.401812,16,2034.607247,29,[2]=-234647;[3]=-214207;[4]=-191148;[5]=-167540;[6]=-142916;[7]=-120280;[8]=-99925;[9]=-81865;[11]=-52287;[12]=-40857;[13]=-31648;[14]=-24586;[15]=-19720;[16]=-17059;[17]=-16637;[18]=-18494;[19]=-22661;[20]=-29130;[21]=-38063;[22]=-49416;[23]=-63212;[24]=-79421;[25]=-97835;[26]=-118404;[27]=-140759;[28]=-164448;[29]=-187176;[30]=-208345;[32]=-243689
324,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2256.000000,33,1,Ok,110604.000000,NonMono,15,-20781.000000,15.111023,15,-2195.555907,31,[0]=-113698;[1]=-101169;[2]=-89716;[3]=-79218;[4]=-69687;[5]=-61135;[6]=-53391;[7]=-46501;[8]=-40451;[9]=-35244;[10]=-30848;[11]=-27252;[12]=-24459;[13]=-22474;[14]=-21252;[15]=-20781;[16]=-21085;[17]=-22165;[18]=-23974;[19]=-26546;[20]=-29855;[21]=-33865;[22]=-38684;[23]=-44265;[24]=-50624;[25]=-57749;[26]=-65668;[27]=-74404;[28]=-83979;[29]=-94453;[30]=-105825
325,RECAL 3 1 -2196 64 4 80,1,-2196,64,4,80,2557.000000,33,1,Ok,252017.000000,NonMono,17,-18743.000000,16.877926,17,2624.511703,31,[2]=-268795;[3]=-266396;[4]=-260955;[5]=-247938;[6]=-224357;[7]=-194587;[8]=-164235;[9]=-133723;[10]=-106803;[11]=-83646;[12]=-64027;[13]=-47929;[14]=-35371;[15]=-26298;[16]=-20732;[17]=-18743;[18]=-20306;[19]=-25592;[20]=-34706;[21]=-47734;[22]=-64794;[23]=-85926;[24]=-110957;[25]=-139671;[26]=-171032;[27]=-199792;[28]=-226006;[29]=-245286;[30]=-257733;[31]=-264452;[32]=-268193
326,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2128.000000,33,1,Ok,100504.000000,NonMono,16,-24974.000000,16.087999,16,2192.351996,33,[0]=-117726;[1]=-106287;[2]=-95658;[3]=-85877;[4]=-76815;[5]=-68625;[6]=-61129;[7]=-54359;[8]=-48293;[9]=-42923;[10]=-38253;[11]=-34263;[12]=-31041;[13]=-28445;[14]=-26578;[15]=-25418;[16]=-24974;[17]=-25252;[18]=-26257;[19]=-27991;[20]=-30479;[21]=-33759;[22]=-37843;[23]=-42724;[24]=-48437;[25]=-54971;[26]=-62373;[27]=-70658;[28]=-79680;[29]=-89725;[30]=-100652;[31]=-112556;[32]=-125478
327,RECAL 3 1 2192 64 4 80,1,2192,64,4,80,-2726.000000,33,1,Ok,253360.000000,NonMono,14,-18231.000000,14.354610,14,-2668.581559,29,[0]=-266593;[1]=-259741;[2]=-246503;[3]=-226214;[4]=-200806;[5]=-173566;[6]=-143256;[7]=-115101;[8]=-90072;[9]=-68499;[10]=-50916;[11]=-36962;[12]=-26854;[13]=-20612;[14]=-18231;[15]=-19638;[16]=-24823;[17]=-33749;[18]=-46337;[19]=-62388;[20]=-81918;[21]=-104686;[22]=-130457;[23]=-158741;[24]=-186871;[25]=-212783;[26]=-235527;[27]=-252832;[28]=-263277
328,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2096.000000,33,1,Ok,99683.000000,NonMono,17,-16133.000000,16.675648,17,2162.702591,31,[2]=-93156;[3]=-82967;[4]=-73608;[5]=-64859;[6]=-56841;[7]=-49541;[8]=-42963;[9]=-37105;[10]=-31963;[11]=-27531;[12]=-23832;[13]=-20876;[14]=-18629;[15]=-17075;[16]=-16242;[17]=-16133;[18]=-16751;[19]=-18106;[20]=-20176;[21]=-23041;[22]=-26657;[23]=-31076;[24]=-36253;[25]=-42237;[26]=-49048;[27]=-56684;[28]=-65147;[29]=-74635;[30]=-85016;[31]=-96281;[32]=-108537
329,RECAL 3 1 2163 64 4 80,1,2163,64,4,80,-2130.000000,33,1,Ok,244518.000000,NonMono,15,-14268.000000,14.618667,15,-2071.525332,31,[0]=-226779;[1]=-207461;[2]=-187067;[3]=-165454;[4]=-142735;[5]=-121363;[6]=-101208;[7]=-82842;[8]=-66423;[9]=-52153;[10]=-40123;[11]=-30375;[12]=-22890;[13]=-17678;[14]=-14785;[15]=-14268;[16]=-16085;[17]=-20241;[18]=-26722;[19]=-35522;[20]=-46590;[21]=-59766;[22]=-75234;[23]=-92735;[24]=-112122;[25]=-133142;[26]=-155456;[27]=-178376;[28]=-198174;[29]=-217696;[30]=-234674
330,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2074.000000,33,1,Ok,98019.000000,NonMono,17,-18632.000000,16.597924,17,2140.391696,31,[2]=-94639;[3]=-84611;[4]=-75267;[5]=-66615;[6]=-58701;[7]=-51508;[8]=-44999;[9]=-39223;[10]=-34215;[11]=-29843;[12]=-26184;[13]=-23228;[14]=-20976;[15]=-19465;[16]=-18688;[17]=-18632;[18]=-19305;[19]=-20700;[20]=-22850;[21]=-25733;[22]=-29382;[23]=-33801;[24]=-39008;[25]=-45027;[26]=-51772;[27]=-59420;[28]=-67868;[29]=-77175;[30]=-87326;[31]=-98274;[32]=-110111
331,RECAL 3 1 2140 64 4 80,1,2140,64,4,80,-1267.000000,33,1,Ok,103750.000000,NonMono,15,-18542.000000,15.461327,15,-1205.154690,31,[0]=-114630;[1]=-102740;[2]=-91541;[3]=-81066;[4]=-71327;[5]=-62390;[6]=-54348;[7]=-47134;[8]=-40733;[9]=-35143;[10]=-30353;[11]=-26378;[12]=-23209;[13]=-20866;[14]=-19311;[15]=-18542;[16]=-18570;[17]=-19384;[18]=-20976;[19]=-23362;[20]=-26503;[21]=-30441;[22]=-35183;[23]=-40689;[24]=-46970;[25]=-53993;[26]=-61768;[27]=-70273;[28]=-79464;[29]=-89193;[30]=-99631
332,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2136.000000,33,1,Ok,101484.000000,NonMono,17,-14842.000000,16.587523,17,2202.350092,30,[2]=-93076;[3]=-82782;[4]=-73186;[5]=-64331;[6]=-56191;[7]=-48805;[8]=-42126;[9]=-36169;[10]=-30994;[11]=-26474;[12]=-22695;[13]=-19641;[14]=-17333;[15]=-15769;[16]=-14923;[17]=-14842;[18]=-15522;[19]=-16986;[20]=-19249;[21]=-22336;[22]=-26239;[23]=-30988;[24]=-36599;[25]=-43040;[26]=-50299;[27]=-58525;[28]=-67652;[29]=-77739;[30]=-88751;[32]=-113552
333,RECAL 3 1 2202 64 4 80,1,2202,64,4,80,1149.000000,33,1,Ok,104168.000000,NonMono,16,-14778.000000,16.440122,16,1214.760490,32,[0]=-114490;[1]=-103604;[2]=-93038;[3]=-83026;[4]=-73556;[5]=-64723;[6]=-56533;[7]=-49011;[8]=-42205;[9]=-36124;[10]=-30812;[11]=-26244;[12]=-22418;[13]=-19349;[14]=-17042;[15]=-15518;[16]=-14778;[17]=-14831;[18]=-15703;[19]=-17386;[20]=-19903;[21]=-23262;[22]=-27478;[24]=-38508;[25]=-45396;[26]=-53222;[27]=-61959;[28]=-71634;[29]=-82186;[30]=-93590;[31]=-105875;[32]=-118946
334,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2203.000000,33,1,Ok,111905.000000,NonMono,17,-15714.000000,16.953099,17,2270.812394,31,[2]=-102736;[3]=-91436;[4]=-80938;[5]=-71218;[6]=-62282;[7]=-54163;[8]=-46822;[9]=-40268;[10]=-34567;[11]=-29548;[12]=-25283;[13]=-21810;[14]=-19110;[15]=-17188;[16]=-16056;[17]=-15714;[18]=-16173;[19]=-17407;[20]=-19451;[21]=-22296;[22]=-25976;[23]=-30505;[24]=-35882;[25]=-42145;[26]=-49214;[27]=-57286;[28]=-66297;[29]=-76255;[30]=-87174;[31]=-99035;[32]=-111969
335,RECAL 3 1 2271 64 4 80,1,2271,64,4,80,2008.000000,33,1,Ok,237203.000000,NonMono,17,-15106.000000,16.558307,17,2074.233229,31,[2]=-221887;[3]=-202482;[4]=-183100;[5]=-161262;[6]=-139542;[7]=-118880;[8]=-99643;[9]=-82064;[10]=-66412;[11]=-52559;[12]=-40781;[13]=-31161;[14]=-23759;[15]=-18584;[16]=-15698;[17]=-15106;[18]=-16863;[19]=-20937;[20]=-27362;[21]=-36165;[22]=-47360;[23]=-60998;[24]=-77113;[25]=-95538;[26]=-115995;[27]=-138694;[28]=-163004;[29]=-186683;[30]=-208327;[31]=-228208;[32]=-243865
336,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2198.000000,33,1,Ok,102736.000000,NonMono,17,-27644.000000,16.671859,17,2264.687434,31,[2]=-107010;[3]=-96461;[4]=-86705;[5]=-77657;[6]=-69395;[7]=-61876;[8]=-55137;[9]=-49128;[10]=-43866;[11]=-39402;[12]=-35611;[13]=-32546;[14]=-30208;[15]=-28608;[16]=-27754;[17]=-27644;[18]=-28299;[19]=-29690;[20]=-31827;[21]=-34721;[22]=-38394;[23]=-42839;[24]=-48095;[25]=-54180;[26]=-61080;[27]=-68800;[28]=-77464;[29]=-87021;[30]=-97413;[31]=-108832;[32]=-121252
337,RECAL 3 1 2265 64 4 80,1,2265,64,4,80,2605.000000,33,1,Ok,246047.000000,NonMono,17,-24994.000000,16.847829,17,2672.391314,31,[2]=-268835;[3]=-265411;[4]=-257066;[5]=-241360;[6]=-219368;[7]=-193811;[8]=-167707;[9]=-140206;[10]=-114980;[11]=-92510;[12]=-72993;[13]=-56568;[14]=-43375;[15]=-33684;[16]=-27534;[17]=-24994;[18]=-26151;[19]=-31092;[20]=-39897;[21]=-52487;[22]=-69294;[23]=-90211;[24]=-115273;[25]=-144558;[26]=-177505;[27]=-208209;[28]=-236167;[29]=-254403;[30]=-263111;[31]=-266979;[32]=-269157
338,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,261.000000,33,1,Ok,2725.000000,NonMono,11,-19011.000000,11.238610,11,305.954439,23,[0]=-19526;[1]=-19446;[2]=-19366;[3]=-19297;[4]=-19237;[5]=-19186;[6]=-19131;[7]=-19096;[8]=-19067;[9]=-19037;[10]=-19018;[11]=-19011;[12]=-19016;[13]=-19034;[14]=-19057;[15]=-19089;[16]=-19129;[17]=-19182;[18]=-19255;[19]=-19338;[20]=-19438;[21]=-19554;[22]=-19674
339,RECAL 3 1 306 64 4 80,1,306,64,4,80,2618.000000,33,1,Ok,255312.000000,NonMono,17,-15869.000000,17.293767,17,2687.175069,31,[2]=-269678;[3]=-266682;[4]=-259730;[5]=-244999;[6]=-222976;[7]=-196172;[8]=-168533;[9]=-139426;[10]=-112444;[11]=-88464;[12]=-67627;[13]=-50167;[14]=-36213;[15]=-25782;[16]=-18994;[17]=-15869;[18]=-16452;[19]=-20796;[20]=-28996;[21]=-41114;[22]=-57237;[23]=-77408;[24]=-101624;[25]=-129982;[26]=-162012;[27]=-193632;[28]=-223378;[29]=-245945;[30]=-258686;[31]=-265226;[32]=-268537
340,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,287.000000,33,1,Ok,2823.000000,NonMono,14,-13471.000000,13.897407,14,342.589629,29,[0]=-14599;[1]=-14453;[2]=-14319;[3]=-14193;[4]=-14074;[5]=-13954;[6]=-13863;[7]=-13771;[8]=-13691;[9]=-13628;[10]=-13568;[11]=-13521;[12]=-13487;[13]=-13472;[14]=-13471;[15]=-13476;[16]=-13498;[17]=-13538;[18]=-13593;[19]=-13655;[20]=-13743;[21]=-13851;[22]=-13966;[23]=-14107;[24]=-14269;[25]=-14445;[26]=-14640;[27]=-14855;[28]=-15096
341,RECAL 3 1 343 64 4 80,1,343,64,4,80,2025.000000,33,1,Ok,243279.000000,NonMono,17,-12706.000000,16.670754,17,2091.683017,31,[2]=-226381;[3]=-206614;[4]=-186054;[5]=-163998;[6]=-141571;[7]=-120087;[8]=-100186;[9]=-82043;[10]=-65763;[11]=-51527;[12]=-39429;[13]=-29498;[14]=-21863;[15]=-16538;[16]=-13472;[17]=-12706;[18]=-14256;[19]=-18161;[20]=-24467;[21]=-33208;[22]=-44227;[23]=-57831;[24]=-73899;[25]=-92293;[26]=-113004;[27]=-135803;[28]=-160325;[29]=-184831;[30]=-207086;[31]=-227672;[32]=-244075
342,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-502.000000,33,1,Ok,4594.000000,NonMono,12,-12420.000000,11.511035,12,-455.955861,24,[0]=-14372;[1]=-14026;[2]=-13722;[3]=-13449;[4]=-13208;[5]=-13005;[7]=-12704;[8]=-12582;[9]=-12499;[10]=-12442;[11]=-12424;[12]=-12420;[13]=-12441;[14]=-12497;[15]=-12570;[16]=-12675;[17]=-12792;[18]=-12934;[19]=-13105;[20]=-13283;[21]=-13489;[22]=-13719;[23]=-13967;[24]=-14238
343,RECAL 3 1 -456 64 4 80,1,-456,64,4,80,1179.000000,33,1,Ok,116547.000000,NonMono,16,-12412.000000,15.910714,16,1242.642857,33,[0]=-111064;[1]=-99652;[2]=-88918;[3]=-78773;[4]=-69289;[5]=-60424;[6]=-52269;[7]=-44805;[8]=-38108;[9]=-32136;[10]=-26980;[11]=-22537;[12]=-18893;[13]=-16041;[14]=-14003;[15]=-12794;[16]=-12412;[17]=-12869;[18]=-14201;[19]=-16424;[20]=-19549;[21]=-23586;[22]=-28542;[23]=-34437;[24]=-41277;[25]=-49068;[26]=-57668;[27]=-67342;[28]=-77953;[29]=-89462;[30]=-101786;[31]=-114991;[32]=-128959
344,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-755.000000,33,1,Ok,11380.000000,NonMono,13,-12502.000000,13.157194,13,-702.371225,26,[0]=-19204;[1]=-18186;[2]=-17245;[3]=-16397;[4]=-15637;[6]=-14388;[7]=-13892;[8]=-13474;[9]=-13124;[10]=-12857;[11]=-12671;[12]=-12553;[13]=-12502;[14]=-12529;[15]=-12616;[16]=-12780;[17]=-13011;[18]=-13310;[19]=-13661;[20]=-14084;[21]=-14575;[22]=-15122;[23]=-15747;[24]=-16430;[25]=-17161;[26]=-17963
345,RECAL 3 1 -702 64 4 80,1,-702,64,4,80,-1238.000000,33,1,Ok,100477.000000,NonMono,15,-12413.000000,15.403838,15,-1176.384650,31,[0]=-104148;[1]=-92754;[2]=-82073;[3]=-72076;[4]=-62799;[5]=-54302;[6]=-46682;[7]=-39737;[8]=-33580;[9]=-28216;[10]=-23642;[11]=-19845;[12]=-16831;[13]=-14588;[14]=-13120;[15]=-12413;[16]=-12498;[17]=-13343;[18]=-14949;[19]=-17328;[20]=-20456;[21]=-24349;[22]=-28912;[23]=-34250;[24]=-40329;[25]=-47109;[26]=-54616;[27]=-62810;[28]=-71680;[29]=-81194;[30]=-91280
346,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-689.000000,33,1,Ok,9614.000000,NonMono,12,-18993.000000,11.890899,12,-641.436404,25,[0]=-23216;[1]=-22510;[2]=-21872;[3]=-21306;[4]=-20799;[5]=-20362;[6]=-19986;[7]=-19664;[8]=-19415;[9]=-19219;[10]=-19078;[11]=-19002;[12]=-18993;[13]=-19023;[14]=-19101;[15]=-19246;[16]=-19436;[17]=-19680;[18]=-19969;[19]=-20315;[20]=-20705;[21]=-21131;[22]=-21628;[23]=-22138;[24]=-22703
347,RECAL 3 1 -641 64 4 80,1,-641,64,4,80,-2112.000000,33,1,Ok,242173.000000,NonMono,15,-17161.000000,14.673300,15,-2053.306799,31,[0]=-229083;[1]=-210518;[2]=-189864;[3]=-168685;[4]=-145864;[5]=-124211;[6]=-104166;[7]=-85918;[8]=-69565;[9]=-55184;[10]=-43055;[11]=-33251;[12]=-25746;[13]=-20562;[14]=-17718;[15]=-17161;[16]=-18912;[17]=-22908;[18]=-29213;[19]=-37798;[20]=-48631;[21]=-61702;[22]=-77003;[23]=-94329;[24]=-113600;[25]=-134472;[26]=-156648;[27]=-179539;[28]=-199565;[29]=-219236;[30]=-236275
348,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-594.000000,33,1,Ok,4757.000000,NonMono,13,-19342.000000,13.723373,14,-539.106509,26,[0]=-22768;[1]=-22262;[2]=-21799;[3]=-21380;[4]=-20991;[5]=-20676;[6]=-20378;[7]=-20131;[8]=-19909;[9]=-19733;[10]=-19579;[12]=-19381;[13]=-19342;[14]=-19347;[15]=-19366;[16]=-19425;[17]=-19508;[18]=-19635;[19]=-19786;[20]=-19959;[21]=-20167;[22]=-20403;[23]=-20667;[24]=-20954;[25]=-21277;[26]=-21615
349,RECAL 3 1 -539 64 4 80,1,-539,64,4,80,-2712.000000,33,1,Ok,258121.000000,NonMono,14,-13009.000000,14.389764,14,-2654.440946,29,[0]=-266272;[1]=-258729;[2]=-244243;[3]=-222959;[4]=-196470;[5]=-168395;[6]=-137941;[7]=-110232;[8]=-85241;[9]=-63675;[10]=-45873;[11]=-31890;[12]=-21760;[13]=-15472;[14]=-13009;[15]=-14298;[16]=-19269;[17]=-27895;[18]=-40150;[19]=-56028;[20]=-75437;[21]=-98222;[22]=-124124;[23]=-152388;[24]=-182272;[25]=-208557;[26]=-232721;[27]=-251183;[28]=-262232
350,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2338.000000,33,1,Ok,142589.000000,NonMono,14,-26546.000000,13.624987,14,-2283.500051,29,[0]=-105627;[1]=-94172;[2]=-83624;[3]=-74009;[4]=-65329;[5]=-57569;[6]=-50710;[7]=-44700;[8]=-39589;[9]=-35386;[10]=-31947;[11]=-29343;[12]=-27584;[13]=-26655;[14]=-26546;[15]=-27292;[16]=-28845;[17]=-31229;[18]=-34400;[19]=-38394;[20]=-43212;[21]=-48837;[22]=-55313;[23]=-62609;[24]=-70795;[25]=-79729;[26]=-89667;[27]=-100421;[28]=-112165
351,RECAL 3 1 -2284 64 4 80,1,-2284,64,4,80,-2730.000000,33,1,Ok,249253.000000,NonMono,14,-22124.000000,14.815051,15,-2670.739796,29,[0]=-268378;[1]=-264262;[2]=-255109;[3]=-238096;[4]=-213630;[5]=-185551;[6]=-155043;[7]=-125776;[8]=-99799;[9]=-77409;[10]=-58707;[11]=-43983;[12]=-32906;[13]=-25614;[14]=-22124;[15]=-22410;[16]=-26447;[17]=-34225;[18]=-45739;[19]=-60878;[20]=-79557;[21]=-101664;[22]=-127220;[23]=-155974;[24]=-185883;[25]=-213806;[26]=-238184;[27]=-255177;[28]=-263914
352,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2361.000000,33,1,Ok,148047.000000,NonMono,14,-17854.000000,13.781832,14,-2305.872671,28,[0]=-102819;[1]=-90683;[2]=-79530;[3]=-69399;[4]=-60210;[5]=-51985;[6]=-44684;[7]=-38227;[8]=-32651;[9]=-27956;[10]=-24170;[11]=-21263;[12]=-19253;[13]=-18106;[14]=-17854;[15]=-18479;[16]=-19967;[17]=-22352;[18]=-25612;[19]=-29764;[20]=-34807;[21]=-40739;[22]=-47553;[23]=-55208;[24]=-63715;[26]=-83476;[27]=-94727;[28]=-106924
353,RECAL 3 1 -2306 64 4 80,1,-2306,64,4,80,-2135.000000,33,1,Ok,245611.000000,NonMono,15,-16233.000000,14.739207,15,-2076.043173,30,[0]=-233723;[1]=-214583;[2]=-193067;[3]=-171396;[4]=-147607;[5]=-125218;[6]=-104831;[7]=-86142;[8]=-69513;[9]=-55052;[11]=-32968;[12]=-25353;[13]=-20024;[14]=-16982;[15]=-16233;[16]=-17822;[17]=-21747;[18]=-27996;[19]=-36565;[20]=-47426;[21]=-60592;[22]=-75895;[23]=-93479;[24]=-113192;[25]=-134942;[26]=-158457;[27]=-182651;[28]=-204191;[29]=-224981;[30]=-241985
354,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2380.000000,33,1,Ok,152602.000000,NonMono,14,-16907.000000,13.773526,14,-2324.905895,29,[0]=-103624;[1]=-91162;[2]=-79740;[3]=-69342;[4]=-60037;[5]=-51591;[6]=-44106;[7]=-37564;[8]=-31938;[9]=-27207;[10]=-23377;[11]=-20435;[12]=-18358;[13]=-17180;[14]=-16907;[15]=-17549;[16]=-19100;[17]=-21550;[18]=-24916;[19]=-29192;[20]=-34301;[21]=-40398;[22]=-47403;[23]=-55362;[24]=-64256;[25]=-74104;[26]=-84892;[27]=-96598;[28]=-109149
355,RECAL 3 1 -2325 64 4 80,1,-2325,64,4,80,-1277.000000,33,1,Ok,111863.000000,NonMono,15,-16484.000000,14.989466,15,-1217.042137,31,[0]=-109541;[1]=-97510;[2]=-86303;[3]=-75858;[4]=-66213;[5]=-57432;[6]=-49510;[7]=-42433;[8]=-36276;[9]=-30979;[10]=-26518;[11]=-22879;[12]=-20060;[13]=-18059;[14]=-16869;[15]=-16484;[16]=-16899;[17]=-18101;[18]=-20094;[19]=-22881;[20]=-26442;[21]=-30777;[22]=-35881;[23]=-41759;[24]=-48454;[25]=-55942;[26]=-64179;[27]=-73178;[28]=-82897;[29]=-93291;[30]=-104396
356,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2324.000000,33,1,Ok,144499.000000,NonMono,14,-13397.000000,13.584342,14,-2269.662632,29,[0]=-93368;[1]=-81654;[2]=-70926;[3]=-61150;[4]=-52383;[5]=-44518;[6]=-37683;[7]=-31634;[8]=-26455;[9]=-22125;[10]=-18682;[11]=-16077;[12]=-14333;[13]=-13446;[14]=-13397;[15]=-14161;[16]=-15763;[17]=-18186;[18]=-21438;[19]=-25521;[20]=-30444;[21]=-36211;[22]=-42722;[23]=-50186;[24]=-58478;[25]=-67637;[26]=-77706;[27]=-88639;[28]=-100417
357,RECAL 3 1 -2270 64 4 80,1,-2270,64,4,80,1134.000000,33,1,Ok,104239.000000,NonMono,16,-13304.000000,16.156999,16,1198.627995,33,[0]=-108595;[1]=-97666;[2]=-87351;[3]=-77557;[4]=-68380;[5]=-59956;[6]=-52083;[7]=-44895;[8]=-38444;[9]=-32684;[10]=-27647;[11]=-23363;[12]=-19811;[13]=-17030;[14]=-15020;[15]=-13783;[16]=-13304;[17]=-13584;[18]=-14663;[19]=-16537;[20]=-19216;[21]=-22662;[22]=-26980;[23]=-32113;[24]=-38099;[25]=-44929;[26]=-52618;[27]=-61176;[28]=-70640;[29]=-81059;[30]=-92358;[31]=-104534;[32]=-117543
358,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2261.000000,33,1,Ok,129507.000000,NonMono,14,-18041.000000,13.922817,14,-2205.308731,27,[1]=-82944;[2]=-73095;[3]=-64122;[4]=-55977;[5]=-48644;[6]=-42203;[7]=-36485;[8]=-31541;[9]=-27375;[10]=-23997;[11]=-21362;[12]=-19493;[13]=-18399;[14]=-18041;[15]=-18475;[16]=-19671;[17]=-21663;[18]=-24419;[19]=-27975;[20]=-32315;[21]=-37435;[22]=-43261;[23]=-49963;[24]=-57451;[25]=-65778;[26]=-74936;[27]=-84933
359,RECAL 3 1 -2205 64 4 80,1,-2205,64,4,80,1997.000000,33,1,Ok,240047.000000,NonMono,17,-17182.000000,16.734835,17,2063.939339,31,[2]=-229089;[3]=-209676;[4]=-188733;[5]=-167131;[6]=-144271;[7]=-122861;[8]=-103124;[9]=-85294;[10]=-69335;[11]=-55384;[12]=-43559;[13]=-33957;[14]=-26425;[15]=-21090;[16]=-18011;[17]=-17182;[18]=-18655;[19]=-22419;[20]=-28524;[21]=-36975;[22]=-47661;[23]=-60681;[24]=-76094;[25]=-93777;[26]=-113766;[27]=-136029;[28]=-160334;[29]=-184772;[30]=-207591;[31]=-228804;[32]=-245728
360,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2271.000000,33,1,Ok,121659.000000,NonMono,14,-27868.000000,14.166735,14,-2214.333059,29,[0]=-103098;[1]=-92529;[2]=-82860;[3]=-74012;[4]=-65991;[5]=-58780;[6]=-52361;[7]=-46706;[8]=-41848;[9]=-37688;[10]=-34254;[11]=-31578;[12]=-29609;[13]=-28381;[14]=-27868;[15]=-28078;[16]=-29018;[17]=-30711;[18]=-33143;[19]=-36345;[20]=-40278;[21]=-44960;[22]=-50442;[23]=-56667;[24]=-63577;[25]=-71349;[26]=-79930;[27]=-89328;[28]=-99502
361,RECAL 3 1 -2214 64 4 80,1,-2214,64,4,80,2595.000000,33,1,Ok,247344.000000,NonMono,18,-24032.000000,16.873610,17,2662.494440,29,[4]=-262830;[5]=-251206;[6]=-230755;[7]=-204395;[8]=-177260;[9]=-147680;[10]=-120791;[11]=-97064;[12]=-76608;[13]=-59367;[14]=-45494;[15]=-34950;[16]=-27768;[17]=-24112;[18]=-24032;[19]=-27584;[20]=-34841;[21]=-45858;[22]=-60687;[23]=-79492;[24]=-101827;[25]=-128517;[26]=-159342;[27]=-191238;[28]=-222755;[29]=-247705;[30]=-261271;[31]=-266550;[32]=-268937
362,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2114.000000,33,1,Ok,112815.000000,NonMono,17,-29879.000000,17.075275,17,2182.301098,31,[2]=-116840;[3]=-105352;[4]=-94748;[5]=-85025;[6]=-76090;[7]=-67993;[8]=-60750;[9]=-54356;[10]=-48698;[11]=-43783;[12]=-39609;[13]=-36183;[14]=-33481;[15]=-31542;[16]=-30353;[17]=-29879;[18]=-30193;[19]=-31265;[20]=-33101;[21]=-35712;[22]=-39109;[23]=-43293;[24]=-48325;[25]=-54261;[26]=-61055;[27]=-68761;[28]=-77346;[29]=-86836;[30]=-97228;[31]=-108618;[32]=-120815
363,RECAL 3 1 2182 64 4 80,1,2182,64,4,80,-2715.000000,33,1,Ok,245583.000000,NonMono,14,-25403.000000,15.062534,15,-2654.749863,29,[0]=-268385;[1]=-263979;[2]=-255329;[3]=-239960;[4]=-217967;[5]=-191106;[6]=-162123;[7]=-132580;[8]=-105674;[9]=-82401;[10]=-63024;[11]=-47641;[12]=-36296;[13]=-28903;[14]=-25403;[15]=-25717;[16]=-29718;[17]=-37292;[18]=-48407;[19]=-62962;[20]=-80833;[21]=-101747;[22]=-125371;[23]=-151016;[24]=-178221;[25]=-202098;[26]=-225282;[27]=-244501;[28]=-258446
